k,old_bias,target_new,target_unknown,old_acc,min_old,seen_new_acc,min_seen,known_vs_unknown_auroc,unknown_fpr95_known,known_avg,known_floor,stage_score
5,0.08,"10-10,18-5,4-10,8-18,8-3","11-10,19-3,2-13,2-5,3-8",0.9083333333333333,0.75,0.11,0.0,0.6073636363636363,0.87,0.5091666666666667,0.0,0.11
5,0.1,"10-10,18-5,4-10,8-18,8-3","11-10,19-3,2-13,2-5,3-8",0.9083333333333333,0.75,0.1,0.0,0.6064545454545455,0.87,0.5041666666666667,0.0,0.1
5,0.15,"10-10,18-5,4-10,8-18,8-3","11-10,19-3,2-13,2-5,3-8",0.9166666666666666,0.8,0.06,0.0,0.6040454545454546,0.87,0.4883333333333333,0.0,0.06
5,0.2,"10-10,18-5,4-10,8-18,8-3","11-10,19-3,2-13,2-5,3-8",0.925,0.8,0.03,0.0,0.6031818181818182,0.88,0.47750000000000004,0.0,0.03
5,0.3,"10-10,18-5,4-10,8-18,8-3","11-10,19-3,2-13,2-5,3-8",0.925,0.8,0.03,0.0,0.6025,0.88,0.47750000000000004,0.0,0.03
5,0.0,"10-10,19-3,2-13,2-5,3-8","11-10,18-5,4-10,8-18,8-3",0.8,0.35,0.37,0.25,0.5485,0.88,0.585,0.25,0.12
5,0.01,"10-10,19-3,2-13,2-5,3-8","11-10,18-5,4-10,8-18,8-3",0.8333333333333334,0.5,0.34,0.25,0.5451818181818182,0.89,0.5866666666666667,0.25,0.10999999999999999
5,0.02,"10-10,19-3,2-13,2-5,3-8","11-10,18-5,4-10,8-18,8-3",0.875,0.7,0.32,0.15,0.5427272727272727,0.89,0.5975,0.15,0.10999999999999999
5,0.04,"10-10,19-3,2-13,2-5,3-8","11-10,18-5,4-10,8-18,8-3",0.925,0.8,0.18,0.1,0.5380909090909091,0.89,0.5525,0.1,0.10999999999999999
5,0.06,"10-10,19-3,2-13,2-5,3-8","11-10,18-5,4-10,8-18,8-3",0.925,0.8,0.12,0.0,0.5376363636363637,0.89,0.5225,0.0,0.10999999999999999
5,0.08,"10-10,19-3,2-13,2-5,3-8","11-10,18-5,4-10,8-18,8-3",0.925,0.8,0.1,0.0,0.537409090909091,0.89,0.5125000000000001,0.0,0.1
5,0.1,"10-10,19-3,2-13,2-5,3-8","11-10,18-5,4-10,8-18,8-3",0.925,0.8,0.08,0.0,0.537409090909091,0.89,0.5025000000000001,0.0,0.08
5,0.15,"10-10,19-3,2-13,2-5,3-8","11-10,18-5,4-10,8-18,8-3",0.925,0.8,0.06,0.0,0.5371363636363636,0.9,0.49250000000000005,0.0,0.06
5,0.2,"10-10,19-3,2-13,2-5,3-8","11-10,18-5,4-10,8-18,8-3",0.925,0.8,0.05,0.0,0.5369090909090909,0.91,0.48750000000000004,0.0,0.05
5,0.3,"10-10,19-3,2-13,2-5,3-8","11-10,18-5,4-10,8-18,8-3",0.925,0.8,0.03,0.0,0.5363636363636364,0.91,0.47750000000000004,0.0,0.03
5,0.0,"10-10,19-3,2-13,2-5,4-10","11-10,18-5,3-8,8-18,8-3",0.7833333333333333,0.25,0.37,0.25,0.5150454545454546,0.9,0.5766666666666667,0.25,0.09999999999999998
5,0.01,"10-10,19-3,2-13,2-5,4-10","11-10,18-5,3-8,8-18,8-3",0.8083333333333333,0.35,0.33,0.25,0.5027727272727273,0.9,0.5691666666666667,0.25,0.09999999999999998
5,0.02,"10-10,19-3,2-13,2-5,4-10","11-10,18-5,3-8,8-18,8-3",0.8583333333333333,0.6,0.33,0.25,0.4954545454545455,0.9,0.5941666666666666,0.25,0.09999999999999998
5,0.04,"10-10,19-3,2-13,2-5,4-10","11-10,18-5,3-8,8-18,8-3",0.9083333333333333,0.75,0.17,0.1,0.48868181818181816,0.91,0.5391666666666667,0.1,0.08999999999999997
5,0.06,"10-10,19-3,2-13,2-5,4-10","11-10,18-5,3-8,8-18,8-3",0.9083333333333333,0.75,0.13,0.0,0.48822727272727273,0.91,0.5191666666666667,0.0,0.08999999999999997
5,0.08,"10-10,19-3,2-13,2-5,4-10","11-10,18-5,3-8,8-18,8-3",0.9166666666666666,0.75,0.11,0.0,0.4885909090909091,0.91,0.5133333333333333,0.0,0.08999999999999997
5,0.1,"10-10,19-3,2-13,2-5,4-10","11-10,18-5,3-8,8-18,8-3",0.9166666666666666,0.75,0.1,0.0,0.4884090909090909,0.92,0.5083333333333333,0.0,0.07999999999999996
5,0.15,"10-10,19-3,2-13,2-5,4-10","11-10,18-5,3-8,8-18,8-3",0.925,0.8,0.06,0.0,0.4879545454545455,0.91,0.49250000000000005,0.0,0.06
5,0.2,"10-10,19-3,2-13,2-5,4-10","11-10,18-5,3-8,8-18,8-3",0.925,0.8,0.06,0.0,0.4878181818181818,0.92,0.49250000000000005,0.0,0.06
5,0.3,"10-10,19-3,2-13,2-5,4-10","11-10,18-5,3-8,8-18,8-3",0.925,0.8,0.04,0.0,0.4874545454545455,0.92,0.48250000000000004,0.0,0.04
5,0.0,"10-10,19-3,2-13,2-5,8-18","11-10,18-5,3-8,4-10,8-3",0.7916666666666666,0.35,0.4,0.25,0.48268181818181816,0.96,0.5958333333333333,0.25,0.040000000000000036
5,0.01,"10-10,19-3,2-13,2-5,8-18","11-10,18-5,3-8,4-10,8-3",0.825,0.5,0.36,0.25,0.4787272727272727,0.96,0.5925,0.25,0.040000000000000036
5,0.02,"10-10,19-3,2-13,2-5,8-18","11-10,18-5,3-8,4-10,8-3",0.8666666666666667,0.7,0.36,0.25,0.47745454545454546,0.96,0.6133333333333333,0.25,0.040000000000000036
5,0.04,"10-10,19-3,2-13,2-5,8-18","11-10,18-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.21,0.1,0.4735,0.96,0.5633333333333334,0.1,0.040000000000000036
5,0.06,"10-10,19-3,2-13,2-5,8-18","11-10,18-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.16,0.0,0.4727727272727273,0.95,0.5383333333333333,0.0,0.050000000000000044
5,0.08,"10-10,19-3,2-13,2-5,8-18","11-10,18-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.14,0.0,0.4730909090909091,0.94,0.5283333333333333,0.0,0.06000000000000005
5,0.1,"10-10,19-3,2-13,2-5,8-18","11-10,18-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.12,0.0,0.4729090909090909,0.94,0.5183333333333333,0.0,0.06000000000000005
5,0.15,"10-10,19-3,2-13,2-5,8-18","11-10,18-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.09,0.0,0.4720909090909091,0.97,0.5033333333333333,0.0,0.030000000000000027
5,0.2,"10-10,19-3,2-13,2-5,8-18","11-10,18-5,3-8,4-10,8-3",0.925,0.8,0.07,0.0,0.47195454545454546,0.97,0.49750000000000005,0.0,0.030000000000000027
5,0.3,"10-10,19-3,2-13,2-5,8-18","11-10,18-5,3-8,4-10,8-3",0.925,0.8,0.05,0.0,0.4717727272727273,0.96,0.48750000000000004,0.0,0.040000000000000036
5,0.0,"10-10,19-3,2-13,2-5,8-3","11-10,18-5,3-8,4-10,8-18",0.7083333333333334,0.1,0.51,0.25,0.5738181818181818,0.9,0.6091666666666666,0.1,0.09999999999999998
5,0.01,"10-10,19-3,2-13,2-5,8-3","11-10,18-5,3-8,4-10,8-18",0.7416666666666667,0.15,0.46,0.25,0.5455909090909091,0.91,0.6008333333333333,0.15,0.08999999999999997
5,0.02,"10-10,19-3,2-13,2-5,8-3","11-10,18-5,3-8,4-10,8-18",0.8083333333333333,0.35,0.45,0.25,0.5302272727272728,0.91,0.6291666666666667,0.25,0.08999999999999997
5,0.04,"10-10,19-3,2-13,2-5,8-3","11-10,18-5,3-8,4-10,8-18",0.8833333333333333,0.55,0.28,0.1,0.5123636363636364,0.91,0.5816666666666667,0.1,0.08999999999999997
5,0.06,"10-10,19-3,2-13,2-5,8-3","11-10,18-5,3-8,4-10,8-18",0.925,0.8,0.11,0.0,0.5078636363636364,0.9,0.5175000000000001,0.0,0.09999999999999998
5,0.08,"10-10,19-3,2-13,2-5,8-3","11-10,18-5,3-8,4-10,8-18",0.925,0.8,0.09,0.0,0.508,0.89,0.5075000000000001,0.0,0.09
5,0.1,"10-10,19-3,2-13,2-5,8-3","11-10,18-5,3-8,4-10,8-18",0.925,0.8,0.07,0.0,0.508090909090909,0.9,0.49750000000000005,0.0,0.07
5,0.15,"10-10,19-3,2-13,2-5,8-3","11-10,18-5,3-8,4-10,8-18",0.925,0.8,0.05,0.0,0.508,0.89,0.48750000000000004,0.0,0.05
5,0.2,"10-10,19-3,2-13,2-5,8-3","11-10,18-5,3-8,4-10,8-18",0.925,0.8,0.05,0.0,0.5078636363636364,0.89,0.48750000000000004,0.0,0.05
5,0.3,"10-10,19-3,2-13,2-5,8-3","11-10,18-5,3-8,4-10,8-18",0.925,0.8,0.03,0.0,0.5075,0.89,0.47750000000000004,0.0,0.03
5,0.0,"10-10,19-3,2-13,3-8,4-10","11-10,18-5,2-5,8-18,8-3",0.7833333333333333,0.25,0.35,0.25,0.5998181818181818,0.83,0.5666666666666667,0.25,0.17000000000000004
5,0.01,"10-10,19-3,2-13,3-8,4-10","11-10,18-5,2-5,8-18,8-3",0.8083333333333333,0.35,0.32,0.25,0.5881818181818181,0.83,0.5641666666666667,0.25,0.17000000000000004
5,0.02,"10-10,19-3,2-13,3-8,4-10","11-10,18-5,2-5,8-18,8-3",0.8583333333333333,0.6,0.3,0.15,0.579,0.83,0.5791666666666666,0.15,0.17000000000000004
5,0.04,"10-10,19-3,2-13,3-8,4-10","11-10,18-5,2-5,8-18,8-3",0.9083333333333333,0.75,0.14,0.1,0.5708181818181818,0.84,0.5241666666666667,0.1,0.14
5,0.06,"10-10,19-3,2-13,3-8,4-10","11-10,18-5,2-5,8-18,8-3",0.9083333333333333,0.75,0.1,0.0,0.5697272727272727,0.85,0.5041666666666667,0.0,0.1
5,0.08,"10-10,19-3,2-13,3-8,4-10","11-10,18-5,2-5,8-18,8-3",0.9166666666666666,0.75,0.08,0.0,0.5696363636363636,0.85,0.4983333333333333,0.0,0.08
5,0.1,"10-10,19-3,2-13,3-8,4-10","11-10,18-5,2-5,8-18,8-3",0.9166666666666666,0.75,0.07,0.0,0.5692727272727273,0.85,0.4933333333333333,0.0,0.07
5,0.15,"10-10,19-3,2-13,3-8,4-10","11-10,18-5,2-5,8-18,8-3",0.925,0.8,0.04,0.0,0.569,0.86,0.48250000000000004,0.0,0.04
5,0.2,"10-10,19-3,2-13,3-8,4-10","11-10,18-5,2-5,8-18,8-3",0.925,0.8,0.03,0.0,0.5687727272727273,0.85,0.47750000000000004,0.0,0.03
5,0.3,"10-10,19-3,2-13,3-8,4-10","11-10,18-5,2-5,8-18,8-3",0.925,0.8,0.02,0.0,0.5683181818181818,0.85,0.47250000000000003,0.0,0.02
5,0.0,"10-10,19-3,2-13,3-8,8-18","11-10,18-5,2-5,4-10,8-3",0.7916666666666666,0.35,0.38,0.25,0.5698181818181818,0.89,0.5858333333333333,0.25,0.10999999999999999
5,0.01,"10-10,19-3,2-13,3-8,8-18","11-10,18-5,2-5,4-10,8-3",0.825,0.5,0.35,0.25,0.5660454545454545,0.89,0.5874999999999999,0.25,0.10999999999999999
5,0.02,"10-10,19-3,2-13,3-8,8-18","11-10,18-5,2-5,4-10,8-3",0.8666666666666667,0.7,0.33,0.15,0.5625,0.89,0.5983333333333334,0.15,0.10999999999999999
5,0.04,"10-10,19-3,2-13,3-8,8-18","11-10,18-5,2-5,4-10,8-3",0.9166666666666666,0.8,0.18,0.1,0.5573181818181818,0.89,0.5483333333333333,0.1,0.10999999999999999
5,0.06,"10-10,19-3,2-13,3-8,8-18","11-10,18-5,2-5,4-10,8-3",0.9166666666666666,0.8,0.13,0.0,0.5560454545454545,0.89,0.5233333333333333,0.0,0.10999999999999999
5,0.08,"10-10,19-3,2-13,3-8,8-18","11-10,18-5,2-5,4-10,8-3",0.9166666666666666,0.8,0.11,0.0,0.5558636363636363,0.89,0.5133333333333333,0.0,0.10999999999999999
5,0.1,"10-10,19-3,2-13,3-8,8-18","11-10,18-5,2-5,4-10,8-3",0.9166666666666666,0.8,0.09,0.0,0.5555454545454546,0.89,0.5033333333333333,0.0,0.09
5,0.15,"10-10,19-3,2-13,3-8,8-18","11-10,18-5,2-5,4-10,8-3",0.9166666666666666,0.8,0.07,0.0,0.5537272727272727,0.89,0.4933333333333333,0.0,0.07
5,0.2,"10-10,19-3,2-13,3-8,8-18","11-10,18-5,2-5,4-10,8-3",0.925,0.8,0.04,0.0,0.5533636363636364,0.91,0.48250000000000004,0.0,0.04
5,0.3,"10-10,19-3,2-13,3-8,8-18","11-10,18-5,2-5,4-10,8-3",0.925,0.8,0.03,0.0,0.5528181818181818,0.94,0.47750000000000004,0.0,0.03
5,0.0,"10-10,19-3,2-13,3-8,8-3","11-10,18-5,2-5,4-10,8-18",0.7083333333333334,0.1,0.49,0.25,0.6426818181818181,0.83,0.5991666666666666,0.1,0.17000000000000004
5,0.01,"10-10,19-3,2-13,3-8,8-3","11-10,18-5,2-5,4-10,8-18",0.7416666666666667,0.15,0.45,0.25,0.6231363636363636,0.83,0.5958333333333333,0.15,0.17000000000000004
5,0.02,"10-10,19-3,2-13,3-8,8-3","11-10,18-5,2-5,4-10,8-18",0.8083333333333333,0.35,0.42,0.15,0.6115909090909091,0.83,0.6141666666666666,0.15,0.17000000000000004
5,0.04,"10-10,19-3,2-13,3-8,8-3","11-10,18-5,2-5,4-10,8-18",0.8833333333333333,0.55,0.25,0.1,0.5934545454545455,0.83,0.5666666666666667,0.1,0.17000000000000004
5,0.06,"10-10,19-3,2-13,3-8,8-3","11-10,18-5,2-5,4-10,8-18",0.925,0.8,0.08,0.0,0.5891363636363637,0.83,0.5025000000000001,0.0,0.08
5,0.08,"10-10,19-3,2-13,3-8,8-3","11-10,18-5,2-5,4-10,8-18",0.925,0.8,0.06,0.0,0.5888636363636364,0.83,0.49250000000000005,0.0,0.06
5,0.1,"10-10,19-3,2-13,3-8,8-3","11-10,18-5,2-5,4-10,8-18",0.925,0.8,0.04,0.0,0.5888181818181818,0.83,0.48250000000000004,0.0,0.04
5,0.15,"10-10,19-3,2-13,3-8,8-3","11-10,18-5,2-5,4-10,8-18",0.925,0.8,0.03,0.0,0.5887272727272728,0.84,0.47750000000000004,0.0,0.03
5,0.2,"10-10,19-3,2-13,3-8,8-3","11-10,18-5,2-5,4-10,8-18",0.925,0.8,0.02,0.0,0.5887727272727272,0.84,0.47250000000000003,0.0,0.02
5,0.3,"10-10,19-3,2-13,3-8,8-3","11-10,18-5,2-5,4-10,8-18",0.925,0.8,0.01,0.0,0.5884090909090909,0.84,0.4675,0.0,0.01
5,0.0,"10-10,19-3,2-13,4-10,8-18","11-10,18-5,2-5,3-8,8-3",0.775,0.25,0.38,0.25,0.5340454545454546,0.89,0.5775,0.25,0.10999999999999999
5,0.01,"10-10,19-3,2-13,4-10,8-18","11-10,18-5,2-5,3-8,8-3",0.8,0.35,0.34,0.25,0.5219545454545454,0.9,0.5700000000000001,0.25,0.09999999999999998
5,0.02,"10-10,19-3,2-13,4-10,8-18","11-10,18-5,2-5,3-8,8-3",0.85,0.6,0.34,0.25,0.5139090909090909,0.9,0.595,0.25,0.09999999999999998
5,0.04,"10-10,19-3,2-13,4-10,8-18","11-10,18-5,2-5,3-8,8-3",0.9,0.75,0.17,0.1,0.507090909090909,0.9,0.535,0.1,0.09999999999999998
5,0.06,"10-10,19-3,2-13,4-10,8-18","11-10,18-5,2-5,3-8,8-3",0.9,0.75,0.14,0.0,0.5062727272727273,0.9,0.52,0.0,0.09999999999999998
5,0.08,"10-10,19-3,2-13,4-10,8-18","11-10,18-5,2-5,3-8,8-3",0.9083333333333333,0.75,0.12,0.0,0.5066363636363637,0.9,0.5141666666666667,0.0,0.09999999999999998
5,0.1,"10-10,19-3,2-13,4-10,8-18","11-10,18-5,2-5,3-8,8-3",0.9083333333333333,0.75,0.11,0.0,0.5062727272727273,0.9,0.5091666666666667,0.0,0.09999999999999998
5,0.15,"10-10,19-3,2-13,4-10,8-18","11-10,18-5,2-5,3-8,8-3",0.9166666666666666,0.8,0.07,0.0,0.5048636363636364,0.9,0.4933333333333333,0.0,0.07
5,0.2,"10-10,19-3,2-13,4-10,8-18","11-10,18-5,2-5,3-8,8-3",0.925,0.8,0.05,0.0,0.5043636363636363,0.93,0.48750000000000004,0.0,0.05
5,0.3,"10-10,19-3,2-13,4-10,8-18","11-10,18-5,2-5,3-8,8-3",0.925,0.8,0.04,0.0,0.5039090909090909,0.94,0.48250000000000004,0.0,0.04
5,0.0,"10-10,19-3,2-13,4-10,8-3","11-10,18-5,2-5,3-8,8-18",0.6916666666666667,0.1,0.49,0.25,0.612909090909091,0.82,0.5908333333333333,0.1,0.18000000000000005
5,0.01,"10-10,19-3,2-13,4-10,8-3","11-10,18-5,2-5,3-8,8-18",0.7166666666666667,0.15,0.44,0.25,0.5785454545454546,0.82,0.5783333333333334,0.15,0.18000000000000005
5,0.02,"10-10,19-3,2-13,4-10,8-3","11-10,18-5,2-5,3-8,8-18",0.7916666666666666,0.35,0.43,0.25,0.5587727272727273,0.82,0.6108333333333333,0.25,0.18000000000000005
5,0.04,"10-10,19-3,2-13,4-10,8-3","11-10,18-5,2-5,3-8,8-18",0.8666666666666667,0.5,0.24,0.1,0.5445,0.83,0.5533333333333333,0.1,0.17000000000000004
5,0.06,"10-10,19-3,2-13,4-10,8-3","11-10,18-5,2-5,3-8,8-18",0.9083333333333333,0.75,0.09,0.0,0.5421363636363636,0.83,0.49916666666666665,0.0,0.09
5,0.08,"10-10,19-3,2-13,4-10,8-3","11-10,18-5,2-5,3-8,8-18",0.9166666666666666,0.75,0.07,0.0,0.5421818181818182,0.83,0.4933333333333333,0.0,0.07
5,0.1,"10-10,19-3,2-13,4-10,8-3","11-10,18-5,2-5,3-8,8-18",0.9166666666666666,0.75,0.06,0.0,0.5415454545454546,0.83,0.4883333333333333,0.0,0.06
5,0.15,"10-10,19-3,2-13,4-10,8-3","11-10,18-5,2-5,3-8,8-18",0.925,0.8,0.03,0.0,0.5405909090909091,0.83,0.47750000000000004,0.0,0.03
5,0.2,"10-10,19-3,2-13,4-10,8-3","11-10,18-5,2-5,3-8,8-18",0.925,0.8,0.03,0.0,0.5399545454545455,0.84,0.47750000000000004,0.0,0.03
5,0.3,"10-10,19-3,2-13,4-10,8-3","11-10,18-5,2-5,3-8,8-18",0.925,0.8,0.02,0.0,0.5395,0.84,0.47250000000000003,0.0,0.02
5,0.0,"10-10,19-3,2-13,8-18,8-3","11-10,18-5,2-5,3-8,4-10",0.7,0.1,0.52,0.3,0.5853636363636363,0.89,0.61,0.1,0.10999999999999999
5,0.01,"10-10,19-3,2-13,8-18,8-3","11-10,18-5,2-5,3-8,4-10",0.7333333333333333,0.15,0.47,0.3,0.5605454545454546,0.89,0.6016666666666666,0.15,0.10999999999999999
5,0.02,"10-10,19-3,2-13,8-18,8-3","11-10,18-5,2-5,3-8,4-10",0.8,0.35,0.46,0.3,0.5460454545454545,0.89,0.63,0.3,0.10999999999999999
5,0.04,"10-10,19-3,2-13,8-18,8-3","11-10,18-5,2-5,3-8,4-10",0.875,0.55,0.28,0.1,0.5305,0.89,0.5775,0.1,0.10999999999999999
5,0.06,"10-10,19-3,2-13,8-18,8-3","11-10,18-5,2-5,3-8,4-10",0.9166666666666666,0.8,0.12,0.0,0.526,0.88,0.5183333333333333,0.0,0.12
5,0.08,"10-10,19-3,2-13,8-18,8-3","11-10,18-5,2-5,3-8,4-10",0.9166666666666666,0.8,0.1,0.0,0.5262272727272728,0.88,0.5083333333333333,0.0,0.1
5,0.1,"10-10,19-3,2-13,8-18,8-3","11-10,18-5,2-5,3-8,4-10",0.9166666666666666,0.8,0.08,0.0,0.5259545454545455,0.88,0.4983333333333333,0.0,0.08
5,0.15,"10-10,19-3,2-13,8-18,8-3","11-10,18-5,2-5,3-8,4-10",0.9166666666666666,0.8,0.06,0.0,0.5247727272727273,0.88,0.4883333333333333,0.0,0.06
5,0.2,"10-10,19-3,2-13,8-18,8-3","11-10,18-5,2-5,3-8,4-10",0.925,0.8,0.04,0.0,0.5245,0.88,0.48250000000000004,0.0,0.04
5,0.3,"10-10,19-3,2-13,8-18,8-3","11-10,18-5,2-5,3-8,4-10",0.925,0.8,0.03,0.0,0.5239545454545455,0.88,0.47750000000000004,0.0,0.03
5,0.0,"10-10,19-3,2-5,3-8,4-10","11-10,18-5,2-13,8-18,8-3",0.7833333333333333,0.25,0.34,0.25,0.5684090909090909,0.9,0.5616666666666666,0.25,0.09999999999999998
5,0.01,"10-10,19-3,2-5,3-8,4-10","11-10,18-5,2-13,8-18,8-3",0.8083333333333333,0.35,0.31,0.25,0.5584545454545454,0.9,0.5591666666666667,0.25,0.09999999999999998
5,0.02,"10-10,19-3,2-5,3-8,4-10","11-10,18-5,2-13,8-18,8-3",0.8583333333333333,0.6,0.29,0.15,0.550409090909091,0.9,0.5741666666666666,0.15,0.09999999999999998
5,0.04,"10-10,19-3,2-5,3-8,4-10","11-10,18-5,2-13,8-18,8-3",0.9083333333333333,0.75,0.16,0.1,0.5432727272727272,0.91,0.5341666666666667,0.1,0.08999999999999997
5,0.06,"10-10,19-3,2-5,3-8,4-10","11-10,18-5,2-13,8-18,8-3",0.9083333333333333,0.75,0.11,0.0,0.5427727272727273,0.91,0.5091666666666667,0.0,0.08999999999999997
5,0.08,"10-10,19-3,2-5,3-8,4-10","11-10,18-5,2-13,8-18,8-3",0.9166666666666666,0.75,0.1,0.0,0.5421818181818182,0.91,0.5083333333333333,0.0,0.08999999999999997
5,0.1,"10-10,19-3,2-5,3-8,4-10","11-10,18-5,2-13,8-18,8-3",0.9166666666666666,0.75,0.09,0.0,0.542,0.92,0.5033333333333333,0.0,0.07999999999999996
5,0.15,"10-10,19-3,2-5,3-8,4-10","11-10,18-5,2-13,8-18,8-3",0.925,0.8,0.06,0.0,0.542,0.92,0.49250000000000005,0.0,0.06
5,0.2,"10-10,19-3,2-5,3-8,4-10","11-10,18-5,2-13,8-18,8-3",0.925,0.8,0.05,0.0,0.5419545454545455,0.92,0.48750000000000004,0.0,0.05
5,0.3,"10-10,19-3,2-5,3-8,4-10","11-10,18-5,2-13,8-18,8-3",0.925,0.8,0.03,0.0,0.5416363636363636,0.91,0.47750000000000004,0.0,0.03
5,0.0,"10-10,19-3,2-5,3-8,8-18","11-10,18-5,2-13,4-10,8-3",0.7916666666666666,0.35,0.37,0.25,0.5377272727272727,0.94,0.5808333333333333,0.25,0.06000000000000005
5,0.01,"10-10,19-3,2-5,3-8,8-18","11-10,18-5,2-13,4-10,8-3",0.825,0.5,0.34,0.25,0.5355454545454545,0.94,0.5825,0.25,0.06000000000000005
5,0.02,"10-10,19-3,2-5,3-8,8-18","11-10,18-5,2-13,4-10,8-3",0.8666666666666667,0.7,0.32,0.15,0.5336818181818181,0.94,0.5933333333333334,0.15,0.06000000000000005
5,0.04,"10-10,19-3,2-5,3-8,8-18","11-10,18-5,2-13,4-10,8-3",0.9166666666666666,0.8,0.2,0.1,0.5295,0.94,0.5583333333333333,0.1,0.06000000000000005
5,0.06,"10-10,19-3,2-5,3-8,8-18","11-10,18-5,2-13,4-10,8-3",0.9166666666666666,0.8,0.14,0.0,0.5285,0.94,0.5283333333333333,0.0,0.06000000000000005
5,0.08,"10-10,19-3,2-5,3-8,8-18","11-10,18-5,2-13,4-10,8-3",0.9166666666666666,0.8,0.13,0.0,0.5279545454545455,0.94,0.5233333333333333,0.0,0.06000000000000005
5,0.1,"10-10,19-3,2-5,3-8,8-18","11-10,18-5,2-13,4-10,8-3",0.9166666666666666,0.8,0.11,0.0,0.5276363636363637,0.94,0.5133333333333333,0.0,0.06000000000000005
5,0.15,"10-10,19-3,2-5,3-8,8-18","11-10,18-5,2-13,4-10,8-3",0.9166666666666666,0.8,0.09,0.0,0.5263636363636364,0.96,0.5033333333333333,0.0,0.040000000000000036
5,0.2,"10-10,19-3,2-5,3-8,8-18","11-10,18-5,2-13,4-10,8-3",0.925,0.8,0.06,0.0,0.5262727272727272,0.96,0.49250000000000005,0.0,0.040000000000000036
5,0.3,"10-10,19-3,2-5,3-8,8-18","11-10,18-5,2-13,4-10,8-3",0.925,0.8,0.04,0.0,0.5260454545454546,0.95,0.48250000000000004,0.0,0.04
5,0.0,"10-10,19-3,2-5,3-8,8-3","11-10,18-5,2-13,4-10,8-18",0.7083333333333334,0.1,0.48,0.25,0.6195909090909091,0.88,0.5941666666666667,0.1,0.12
5,0.01,"10-10,19-3,2-5,3-8,8-3","11-10,18-5,2-13,4-10,8-18",0.7416666666666667,0.15,0.44,0.25,0.5972272727272727,0.89,0.5908333333333333,0.15,0.10999999999999999
5,0.02,"10-10,19-3,2-5,3-8,8-3","11-10,18-5,2-13,4-10,8-18",0.8083333333333333,0.35,0.41,0.15,0.5855,0.89,0.6091666666666666,0.15,0.10999999999999999
5,0.04,"10-10,19-3,2-5,3-8,8-3","11-10,18-5,2-13,4-10,8-18",0.8833333333333333,0.55,0.27,0.1,0.5678181818181818,0.89,0.5766666666666667,0.1,0.10999999999999999
5,0.06,"10-10,19-3,2-5,3-8,8-3","11-10,18-5,2-13,4-10,8-18",0.925,0.8,0.09,0.0,0.5622727272727273,0.89,0.5075000000000001,0.0,0.09
5,0.08,"10-10,19-3,2-5,3-8,8-3","11-10,18-5,2-13,4-10,8-18",0.925,0.8,0.08,0.0,0.5618636363636363,0.89,0.5025000000000001,0.0,0.08
5,0.1,"10-10,19-3,2-5,3-8,8-3","11-10,18-5,2-13,4-10,8-18",0.925,0.8,0.06,0.0,0.5619545454545455,0.9,0.49250000000000005,0.0,0.06
5,0.15,"10-10,19-3,2-5,3-8,8-3","11-10,18-5,2-13,4-10,8-18",0.925,0.8,0.05,0.0,0.5620454545454545,0.9,0.48750000000000004,0.0,0.05
5,0.2,"10-10,19-3,2-5,3-8,8-3","11-10,18-5,2-13,4-10,8-18",0.925,0.8,0.04,0.0,0.562,0.89,0.48250000000000004,0.0,0.04
5,0.3,"10-10,19-3,2-5,3-8,8-3","11-10,18-5,2-13,4-10,8-18",0.925,0.8,0.02,0.0,0.5617272727272727,0.89,0.47250000000000003,0.0,0.02
5,0.0,"10-10,19-3,2-5,4-10,8-18","11-10,18-5,2-13,3-8,8-3",0.775,0.25,0.37,0.25,0.5085454545454545,0.96,0.5725,0.25,0.040000000000000036
5,0.01,"10-10,19-3,2-5,4-10,8-18","11-10,18-5,2-13,3-8,8-3",0.8,0.35,0.34,0.25,0.4959545454545455,0.96,0.5700000000000001,0.25,0.040000000000000036
5,0.02,"10-10,19-3,2-5,4-10,8-18","11-10,18-5,2-13,3-8,8-3",0.85,0.6,0.34,0.25,0.48772727272727273,0.96,0.595,0.25,0.040000000000000036
5,0.04,"10-10,19-3,2-5,4-10,8-18","11-10,18-5,2-13,3-8,8-3",0.9,0.75,0.2,0.1,0.47995454545454547,0.96,0.55,0.1,0.040000000000000036
5,0.06,"10-10,19-3,2-5,4-10,8-18","11-10,18-5,2-13,3-8,8-3",0.9,0.75,0.16,0.0,0.4786818181818182,0.96,0.53,0.0,0.040000000000000036
5,0.08,"10-10,19-3,2-5,4-10,8-18","11-10,18-5,2-13,3-8,8-3",0.9083333333333333,0.75,0.14,0.0,0.4778636363636364,0.96,0.5241666666666667,0.0,0.040000000000000036
5,0.1,"10-10,19-3,2-5,4-10,8-18","11-10,18-5,2-13,3-8,8-3",0.9083333333333333,0.75,0.12,0.0,0.47754545454545455,0.96,0.5141666666666667,0.0,0.040000000000000036
5,0.15,"10-10,19-3,2-5,4-10,8-18","11-10,18-5,2-13,3-8,8-3",0.9166666666666666,0.8,0.08,0.0,0.47704545454545455,0.97,0.4983333333333333,0.0,0.030000000000000027
