row,scene,scope,group,correct,total,accuracy
M00,leo_low_elev_weak,rx_tx,0:3,3340,4000,0.835
M00,leo_low_elev_weak,rx_tx,0:4,3220,4000,0.805
M00,leo_low_elev_weak,rx_tx,0:5,3389,4000,0.84725
M00,leo_low_elev_weak,rx_tx,10:0,3023,4000,0.75575
M00,leo_low_elev_weak,rx_tx,10:1,1261,4000,0.31525
M00,leo_low_elev_weak,rx_tx,10:2,2653,4000,0.66325
M00,leo_low_elev_weak,rx_tx,10:3,1851,4000,0.46275
M00,leo_low_elev_weak,rx_tx,10:4,3105,4000,0.77625
M00,leo_low_elev_weak,rx_tx,10:5,3920,4000,0.98
M00,leo_low_elev_weak,rx_tx,11:0,2277,4000,0.56925
M00,leo_low_elev_weak,rx_tx,11:1,834,4000,0.2085
M00,leo_low_elev_weak,rx_tx,11:2,646,4000,0.1615
M00,leo_low_elev_weak,rx_tx,11:3,3751,4000,0.93775
M00,leo_low_elev_weak,rx_tx,11:4,3926,4000,0.9815
M00,leo_low_elev_weak,rx_tx,11:5,3764,4000,0.941
M00,leo_low_elev_weak,rx_tx,2:0,1893,4000,0.47325
M00,leo_low_elev_weak,rx_tx,2:1,179,4000,0.04475
M00,leo_low_elev_weak,rx_tx,2:2,1640,4000,0.41
M00,leo_low_elev_weak,rx_tx,2:3,533,4000,0.13325
M00,leo_low_elev_weak,rx_tx,2:4,3393,4000,0.84825
M00,leo_low_elev_weak,rx_tx,2:5,3557,4000,0.88925
M00,leo_low_elev_weak,rx_tx,5:0,2282,4000,0.5705
M00,leo_low_elev_weak,rx_tx,5:1,1141,4000,0.28525
M00,leo_low_elev_weak,rx_tx,5:2,3122,4000,0.7805
M00,leo_low_elev_weak,rx_tx,5:3,3185,4000,0.79625
M00,leo_low_elev_weak,rx_tx,5:4,3809,4000,0.95225
M00,leo_low_elev_weak,rx_tx,5:5,3931,4000,0.98275
M00,leo_low_elev_weak,rx_tx,7:0,2172,4000,0.543
M00,leo_low_elev_weak,rx_tx,7:1,1013,4000,0.25325
M00,leo_low_elev_weak,rx_tx,7:2,1450,4000,0.3625
M00,leo_low_elev_weak,rx_tx,7:3,1508,4000,0.377
M00,leo_low_elev_weak,rx_tx,7:4,1687,4000,0.42175
M00,leo_low_elev_weak,rx_tx,7:5,3348,4000,0.837
M00,leo_low_elev_weak,rx_tx,9:0,2811,4000,0.70275
M00,leo_low_elev_weak,rx_tx,9:1,617,4000,0.15425
M00,leo_low_elev_weak,rx_tx,9:2,2721,4000,0.68025
M00,leo_low_elev_weak,rx_tx,9:3,3785,4000,0.94625
M00,leo_low_elev_weak,rx_tx,9:4,3923,4000,0.98075
M00,leo_low_elev_weak,rx_tx,9:5,3357,4000,0.83925
M00,leo_low_elev_weak,scene,all,104118,168000,0.61975
M00,leo_low_elev_weak,tx,0,17361,28000,0.6200357142857142
M00,leo_low_elev_weak,tx,1,5777,28000,0.20632142857142857
M00,leo_low_elev_weak,tx,2,14698,28000,0.5249285714285714
M00,leo_low_elev_weak,tx,3,17953,28000,0.6411785714285714
M00,leo_low_elev_weak,tx,4,23063,28000,0.8236785714285715
M00,leo_low_elev_weak,tx,5,25266,28000,0.9023571428571429
M00,leo_rain_weak,day,0,25085,42000,0.5972619047619048
M00,leo_rain_weak,day,1,26855,42000,0.6394047619047619
M00,leo_rain_weak,day,2,25385,42000,0.6044047619047619
M00,leo_rain_weak,day,3,26913,42000,0.6407857142857143
M00,leo_rain_weak,rx,0,15872,24000,0.6613333333333333
M00,leo_rain_weak,rx,10,15855,24000,0.660625
M00,leo_rain_weak,rx,11,15225,24000,0.634375
M00,leo_rain_weak,rx,2,11194,24000,0.46641666666666665
M00,leo_rain_weak,rx,5,17627,24000,0.7344583333333333
M00,leo_rain_weak,rx,7,11411,24000,0.4754583333333333
M00,leo_rain_weak,rx,9,17054,24000,0.7105833333333333
M00,leo_rain_weak,rx_day,0:0,3420,6000,0.57
M00,leo_rain_weak,rx_day,0:1,4244,6000,0.7073333333333334
M00,leo_rain_weak,rx_day,0:2,4192,6000,0.6986666666666667
M00,leo_rain_weak,rx_day,0:3,4016,6000,0.6693333333333333
M00,leo_rain_weak,rx_day,10:0,4271,6000,0.7118333333333333
M00,leo_rain_weak,rx_day,10:1,4029,6000,0.6715
M00,leo_rain_weak,rx_day,10:2,3414,6000,0.569
M00,leo_rain_weak,rx_day,10:3,4141,6000,0.6901666666666667
M00,leo_rain_weak,rx_day,11:0,3911,6000,0.6518333333333334
M00,leo_rain_weak,rx_day,11:1,3855,6000,0.6425
M00,leo_rain_weak,rx_day,11:2,3549,6000,0.5915
M00,leo_rain_weak,rx_day,11:3,3910,6000,0.6516666666666666
M00,leo_rain_weak,rx_day,2:0,2352,6000,0.392
M00,leo_rain_weak,rx_day,2:1,2776,6000,0.46266666666666667
M00,leo_rain_weak,rx_day,2:2,2975,6000,0.49583333333333335
M00,leo_rain_weak,rx_day,2:3,3091,6000,0.5151666666666667
M00,leo_rain_weak,rx_day,5:0,4007,6000,0.6678333333333333
M00,leo_rain_weak,rx_day,5:1,4817,6000,0.8028333333333333
M00,leo_rain_weak,rx_day,5:2,4714,6000,0.7856666666666666
M00,leo_rain_weak,rx_day,5:3,4089,6000,0.6815
M00,leo_rain_weak,rx_day,7:0,3361,6000,0.5601666666666667
M00,leo_rain_weak,rx_day,7:1,2622,6000,0.437
M00,leo_rain_weak,rx_day,7:2,2417,6000,0.4028333333333333
M00,leo_rain_weak,rx_day,7:3,3011,6000,0.5018333333333334
M00,leo_rain_weak,rx_day,9:0,3763,6000,0.6271666666666667
M00,leo_rain_weak,rx_day,9:1,4512,6000,0.752
M00,leo_rain_weak,rx_day,9:2,4124,6000,0.6873333333333334
M00,leo_rain_weak,rx_day,9:3,4655,6000,0.7758333333333334
M00,leo_rain_weak,rx_tx,0:0,2980,4000,0.745
M00,leo_rain_weak,rx_tx,0:1,670,4000,0.1675
M00,leo_rain_weak,rx_tx,0:2,2409,4000,0.60225
M00,leo_rain_weak,rx_tx,0:3,3215,4000,0.80375
M00,leo_rain_weak,rx_tx,0:4,3214,4000,0.8035
M00,leo_rain_weak,rx_tx,0:5,3384,4000,0.846
M00,leo_rain_weak,rx_tx,10:0,3110,4000,0.7775
M00,leo_rain_weak,rx_tx,10:1,1252,4000,0.313
M00,leo_rain_weak,rx_tx,10:2,2621,4000,0.65525
M00,leo_rain_weak,rx_tx,10:3,1784,4000,0.446
M00,leo_rain_weak,rx_tx,10:4,3157,4000,0.78925
M00,leo_rain_weak,rx_tx,10:5,3931,4000,0.98275
M00,leo_rain_weak,rx_tx,11:0,2357,4000,0.58925
M00,leo_rain_weak,rx_tx,11:1,871,4000,0.21775
M00,leo_rain_weak,rx_tx,11:2,586,4000,0.1465
M00,leo_rain_weak,rx_tx,11:3,3635,4000,0.90875
M00,leo_rain_weak,rx_tx,11:4,3925,4000,0.98125
M00,leo_rain_weak,rx_tx,11:5,3851,4000,0.96275
M00,leo_rain_weak,rx_tx,2:0,2022,4000,0.5055
M00,leo_rain_weak,rx_tx,2:1,168,4000,0.042
M00,leo_rain_weak,rx_tx,2:2,1608,4000,0.402
M00,leo_rain_weak,rx_tx,2:3,467,4000,0.11675
M00,leo_rain_weak,rx_tx,2:4,3380,4000,0.845
M00,leo_rain_weak,rx_tx,2:5,3549,4000,0.88725
M00,leo_rain_weak,rx_tx,5:0,2388,4000,0.597
M00,leo_rain_weak,rx_tx,5:1,1164,4000,0.291
M00,leo_rain_weak,rx_tx,5:2,3167,4000,0.79175
M00,leo_rain_weak,rx_tx,5:3,3137,4000,0.78425
M00,leo_rain_weak,rx_tx,5:4,3819,4000,0.95475
M00,leo_rain_weak,rx_tx,5:5,3952,4000,0.988
M00,leo_rain_weak,rx_tx,7:0,2346,4000,0.5865
M00,leo_rain_weak,rx_tx,7:1,1029,4000,0.25725
M00,leo_rain_weak,rx_tx,7:2,1458,4000,0.3645
M00,leo_rain_weak,rx_tx,7:3,1514,4000,0.3785
M00,leo_rain_weak,rx_tx,7:4,1719,4000,0.42975
M00,leo_rain_weak,rx_tx,7:5,3345,4000,0.83625
M00,leo_rain_weak,rx_tx,9:0,2798,4000,0.6995
M00,leo_rain_weak,rx_tx,9:1,591,4000,0.14775
M00,leo_rain_weak,rx_tx,9:2,2729,4000,0.68225
M00,leo_rain_weak,rx_tx,9:3,3700,4000,0.925
M00,leo_rain_weak,rx_tx,9:4,3931,4000,0.98275
M00,leo_rain_weak,rx_tx,9:5,3305,4000,0.82625
M00,leo_rain_weak,scene,all,104238,168000,0.6204642857142857
M00,leo_rain_weak,tx,0,18001,28000,0.6428928571428572
M00,leo_rain_weak,tx,1,5745,28000,0.20517857142857143
M00,leo_rain_weak,tx,2,14578,28000,0.5206428571428572
M00,leo_rain_weak,tx,3,17452,28000,0.6232857142857143
M00,leo_rain_weak,tx,4,23145,28000,0.8266071428571429
M00,leo_rain_weak,tx,5,25317,28000,0.9041785714285714
M01,clean,day,0,31660,42000,0.7538095238095238
M01,clean,day,1,33241,42000,0.7914523809523809
M01,clean,day,2,30973,42000,0.737452380952381
M01,clean,day,3,33150,42000,0.7892857142857143
M01,clean,rx,0,19063,24000,0.7942916666666666
M01,clean,rx,10,19586,24000,0.8160833333333334
M01,clean,rx,11,18866,24000,0.7860833333333334
M01,clean,rx,2,15741,24000,0.655875
M01,clean,rx,5,20473,24000,0.8530416666666667
M01,clean,rx,7,17211,24000,0.717125
M01,clean,rx,9,18084,24000,0.7535
M01,clean,rx_day,0:0,4096,6000,0.6826666666666666
M01,clean,rx_day,0:1,5239,6000,0.8731666666666666
M01,clean,rx_day,0:2,5468,6000,0.9113333333333333
M01,clean,rx_day,0:3,4260,6000,0.71
M01,clean,rx_day,10:0,4766,6000,0.7943333333333333
M01,clean,rx_day,10:1,4985,6000,0.8308333333333333
M01,clean,rx_day,10:2,4678,6000,0.7796666666666666
M01,clean,rx_day,10:3,5157,6000,0.8595
M01,clean,rx_day,11:0,4594,6000,0.7656666666666667
M01,clean,rx_day,11:1,4839,6000,0.8065
M01,clean,rx_day,11:2,4560,6000,0.76
M01,clean,rx_day,11:3,4873,6000,0.8121666666666667
M01,clean,rx_day,2:0,3981,6000,0.6635
M01,clean,rx_day,2:1,3284,6000,0.5473333333333333
M01,clean,rx_day,2:2,3918,6000,0.653
M01,clean,rx_day,2:3,4558,6000,0.7596666666666667
M01,clean,rx_day,5:0,5031,6000,0.8385
M01,clean,rx_day,5:1,5298,6000,0.883
M01,clean,rx_day,5:2,5334,6000,0.889
M01,clean,rx_day,5:3,4810,6000,0.8016666666666666
M01,clean,rx_day,7:0,5430,6000,0.905
M01,clean,rx_day,7:1,4139,6000,0.6898333333333333
M01,clean,rx_day,7:2,2788,6000,0.4646666666666667
M01,clean,rx_day,7:3,4854,6000,0.809
M01,clean,rx_day,9:0,3762,6000,0.627
M01,clean,rx_day,9:1,5457,6000,0.9095
M01,clean,rx_day,9:2,4227,6000,0.7045
M01,clean,rx_day,9:3,4638,6000,0.773
M01,clean,rx_tx,0:0,3990,4000,0.9975
M01,clean,rx_tx,0:1,1386,4000,0.3465
M01,clean,rx_tx,0:2,2062,4000,0.5155
M01,clean,rx_tx,0:3,3744,4000,0.936
M01,clean,rx_tx,0:4,3985,4000,0.99625
M01,clean,rx_tx,0:5,3896,4000,0.974
M01,clean,rx_tx,10:0,3994,4000,0.9985
M01,clean,rx_tx,10:1,3013,4000,0.75325
M01,clean,rx_tx,10:2,3676,4000,0.919
M01,clean,rx_tx,10:3,907,4000,0.22675
M01,clean,rx_tx,10:4,3999,4000,0.99975
M01,clean,rx_tx,10:5,3997,4000,0.99925
M01,clean,rx_tx,11:0,3824,4000,0.956
M01,clean,rx_tx,11:1,2498,4000,0.6245
M01,clean,rx_tx,11:2,631,4000,0.15775
M01,clean,rx_tx,11:3,3920,4000,0.98
M01,clean,rx_tx,11:4,3999,4000,0.99975
M01,clean,rx_tx,11:5,3994,4000,0.9985
M01,clean,rx_tx,2:0,3979,4000,0.99475
M01,clean,rx_tx,2:1,2978,4000,0.7445
M01,clean,rx_tx,2:2,715,4000,0.17875
M01,clean,rx_tx,2:3,108,4000,0.027
M01,clean,rx_tx,2:4,3997,4000,0.99925
M01,clean,rx_tx,2:5,3964,4000,0.991
M01,clean,rx_tx,5:0,3612,4000,0.903
M01,clean,rx_tx,5:1,2875,4000,0.71875
M01,clean,rx_tx,5:2,3346,4000,0.8365
M01,clean,rx_tx,5:3,2659,4000,0.66475
M01,clean,rx_tx,5:4,3997,4000,0.99925
M01,clean,rx_tx,5:5,3984,4000,0.996
M01,clean,rx_tx,7:0,3970,4000,0.9925
M01,clean,rx_tx,7:1,2478,4000,0.6195
M01,clean,rx_tx,7:2,1794,4000,0.4485
M01,clean,rx_tx,7:3,1563,4000,0.39075
M01,clean,rx_tx,7:4,3971,4000,0.99275
M01,clean,rx_tx,7:5,3435,4000,0.85875
M01,clean,rx_tx,9:0,3617,4000,0.90425
M01,clean,rx_tx,9:1,2033,4000,0.50825
M01,clean,rx_tx,9:2,2691,4000,0.67275
M01,clean,rx_tx,9:3,3904,4000,0.976
M01,clean,rx_tx,9:4,3999,4000,0.99975
M01,clean,rx_tx,9:5,1840,4000,0.46
M01,clean,scene,all,129024,168000,0.768
M01,clean,tx,0,26986,28000,0.9637857142857142
M01,clean,tx,1,17261,28000,0.6164642857142857
M01,clean,tx,2,14915,28000,0.5326785714285714
M01,clean,tx,3,16805,28000,0.6001785714285715
M01,clean,tx,4,27947,28000,0.9981071428571429
M01,clean,tx,5,25110,28000,0.8967857142857143
M01,leo_clear_weak,day,0,25878,42000,0.6161428571428571
M01,leo_clear_weak,day,1,27167,42000,0.6468333333333334
M01,leo_clear_weak,day,2,24953,42000,0.5941190476190477
M01,leo_clear_weak,day,3,27433,42000,0.6531666666666667
M01,leo_clear_weak,rx,0,17058,24000,0.71075
M01,leo_clear_weak,rx,10,15912,24000,0.663
M01,leo_clear_weak,rx,11,15545,24000,0.6477083333333333
M01,leo_clear_weak,rx,2,11077,24000,0.4615416666666667
M01,leo_clear_weak,rx,5,16991,24000,0.7079583333333334
M01,leo_clear_weak,rx,7,12038,24000,0.5015833333333334
M01,leo_clear_weak,rx,9,16810,24000,0.7004166666666667
M01,leo_clear_weak,rx_day,0:0,3761,6000,0.6268333333333334
M01,leo_clear_weak,rx_day,0:1,4601,6000,0.7668333333333334
M01,leo_clear_weak,rx_day,0:2,4772,6000,0.7953333333333333
M01,leo_clear_weak,rx_day,0:3,3924,6000,0.654
M01,leo_clear_weak,rx_day,10:0,4354,6000,0.7256666666666667
M01,leo_clear_weak,rx_day,10:1,3968,6000,0.6613333333333333
M01,leo_clear_weak,rx_day,10:2,3238,6000,0.5396666666666666
M01,leo_clear_weak,rx_day,10:3,4352,6000,0.7253333333333334
M01,leo_clear_weak,rx_day,11:0,3838,6000,0.6396666666666667
M01,leo_clear_weak,rx_day,11:1,3942,6000,0.657
M01,leo_clear_weak,rx_day,11:2,3573,6000,0.5955
M01,leo_clear_weak,rx_day,11:3,4192,6000,0.6986666666666667
M01,leo_clear_weak,rx_day,2:0,2585,6000,0.43083333333333335
M01,leo_clear_weak,rx_day,2:1,2696,6000,0.4493333333333333
M01,leo_clear_weak,rx_day,2:2,2788,6000,0.4646666666666667
M01,leo_clear_weak,rx_day,2:3,3008,6000,0.5013333333333333
M01,leo_clear_weak,rx_day,5:0,3860,6000,0.6433333333333333
M01,leo_clear_weak,rx_day,5:1,4663,6000,0.7771666666666667
M01,leo_clear_weak,rx_day,5:2,4490,6000,0.7483333333333333
M01,leo_clear_weak,rx_day,5:3,3978,6000,0.663
M01,leo_clear_weak,rx_day,7:0,3801,6000,0.6335
M01,leo_clear_weak,rx_day,7:1,2718,6000,0.453
M01,leo_clear_weak,rx_day,7:2,2203,6000,0.36716666666666664
M01,leo_clear_weak,rx_day,7:3,3316,6000,0.5526666666666666
M01,leo_clear_weak,rx_day,9:0,3679,6000,0.6131666666666666
M01,leo_clear_weak,rx_day,9:1,4579,6000,0.7631666666666667
M01,leo_clear_weak,rx_day,9:2,3889,6000,0.6481666666666667
M01,leo_clear_weak,rx_day,9:3,4663,6000,0.7771666666666667
M01,leo_clear_weak,rx_tx,0:0,3056,4000,0.764
M01,leo_clear_weak,rx_tx,0:1,1510,4000,0.3775
M01,leo_clear_weak,rx_tx,0:2,2248,4000,0.562
M01,leo_clear_weak,rx_tx,0:3,3315,4000,0.82875
M01,leo_clear_weak,rx_tx,0:4,3511,4000,0.87775
M01,leo_clear_weak,rx_tx,0:5,3418,4000,0.8545
M01,leo_clear_weak,rx_tx,10:0,2918,4000,0.7295
M01,leo_clear_weak,rx_tx,10:1,2299,4000,0.57475
M01,leo_clear_weak,rx_tx,10:2,2172,4000,0.543
M01,leo_clear_weak,rx_tx,10:3,1057,4000,0.26425
M01,leo_clear_weak,rx_tx,10:4,3489,4000,0.87225
M01,leo_clear_weak,rx_tx,10:5,3977,4000,0.99425
M01,leo_clear_weak,rx_tx,11:0,2009,4000,0.50225
M01,leo_clear_weak,rx_tx,11:1,1793,4000,0.44825
M01,leo_clear_weak,rx_tx,11:2,161,4000,0.04025
M01,leo_clear_weak,rx_tx,11:3,3767,4000,0.94175
M01,leo_clear_weak,rx_tx,11:4,3886,4000,0.9715
M01,leo_clear_weak,rx_tx,11:5,3929,4000,0.98225
M01,leo_clear_weak,rx_tx,2:0,1812,4000,0.453
M01,leo_clear_weak,rx_tx,2:1,621,4000,0.15525
M01,leo_clear_weak,rx_tx,2:2,1123,4000,0.28075
M01,leo_clear_weak,rx_tx,2:3,128,4000,0.032
M01,leo_clear_weak,rx_tx,2:4,3460,4000,0.865
M01,leo_clear_weak,rx_tx,2:5,3933,4000,0.98325
M01,leo_clear_weak,rx_tx,5:0,2181,4000,0.54525
M01,leo_clear_weak,rx_tx,5:1,1810,4000,0.4525
M01,leo_clear_weak,rx_tx,5:2,2643,4000,0.66075
M01,leo_clear_weak,rx_tx,5:3,2629,4000,0.65725
M01,leo_clear_weak,rx_tx,5:4,3844,4000,0.961
M01,leo_clear_weak,rx_tx,5:5,3884,4000,0.971
M01,leo_clear_weak,rx_tx,7:0,2395,4000,0.59875
M01,leo_clear_weak,rx_tx,7:1,1960,4000,0.49
M01,leo_clear_weak,rx_tx,7:2,996,4000,0.249
M01,leo_clear_weak,rx_tx,7:3,1273,4000,0.31825
M01,leo_clear_weak,rx_tx,7:4,1997,4000,0.49925
M01,leo_clear_weak,rx_tx,7:5,3417,4000,0.85425
M01,leo_clear_weak,rx_tx,9:0,3176,4000,0.794
M01,leo_clear_weak,rx_tx,9:1,874,4000,0.2185
M01,leo_clear_weak,rx_tx,9:2,2095,4000,0.52375
M01,leo_clear_weak,rx_tx,9:3,3817,4000,0.95425
M01,leo_clear_weak,rx_tx,9:4,3982,4000,0.9955
M01,leo_clear_weak,rx_tx,9:5,2866,4000,0.7165
M01,leo_clear_weak,scene,all,105431,168000,0.6275654761904762
M01,leo_clear_weak,tx,0,17547,28000,0.6266785714285714
M01,leo_clear_weak,tx,1,10867,28000,0.3881071428571429
M01,leo_clear_weak,tx,2,11438,28000,0.4085
M01,leo_clear_weak,tx,3,15986,28000,0.5709285714285715
M01,leo_clear_weak,tx,4,24169,28000,0.8631785714285715
M01,leo_clear_weak,tx,5,25424,28000,0.908
M01,leo_low_elev_weak,day,0,24754,42000,0.5893809523809523
M01,leo_low_elev_weak,day,1,26156,42000,0.6227619047619047
M01,leo_low_elev_weak,day,2,24598,42000,0.5856666666666667
M01,leo_low_elev_weak,day,3,26597,42000,0.6332619047619048
M01,leo_low_elev_weak,rx,0,16437,24000,0.684875
M01,leo_low_elev_weak,rx,10,15342,24000,0.63925
M01,leo_low_elev_weak,rx,11,15048,24000,0.627
M01,leo_low_elev_weak,rx,2,11132,24000,0.4638333333333333
M01,leo_low_elev_weak,rx,5,16556,24000,0.6898333333333333
M01,leo_low_elev_weak,rx,7,11420,24000,0.47583333333333333
M01,leo_low_elev_weak,rx,9,16170,24000,0.67375
M01,leo_low_elev_weak,rx_day,0:0,3547,6000,0.5911666666666666
M01,leo_low_elev_weak,rx_day,0:1,4437,6000,0.7395
M01,leo_low_elev_weak,rx_day,0:2,4555,6000,0.7591666666666667
M01,leo_low_elev_weak,rx_day,0:3,3898,6000,0.6496666666666666
M01,leo_low_elev_weak,rx_day,10:0,4163,6000,0.6938333333333333
M01,leo_low_elev_weak,rx_day,10:1,3804,6000,0.634
M01,leo_low_elev_weak,rx_day,10:2,3239,6000,0.5398333333333334
M01,leo_low_elev_weak,rx_day,10:3,4136,6000,0.6893333333333334
M01,leo_low_elev_weak,rx_day,11:0,3662,6000,0.6103333333333333
M01,leo_low_elev_weak,rx_day,11:1,3797,6000,0.6328333333333334
M01,leo_low_elev_weak,rx_day,11:2,3544,6000,0.5906666666666667
M01,leo_low_elev_weak,rx_day,11:3,4045,6000,0.6741666666666667
M01,leo_low_elev_weak,rx_day,2:0,2594,6000,0.43233333333333335
M01,leo_low_elev_weak,rx_day,2:1,2663,6000,0.44383333333333336
M01,leo_low_elev_weak,rx_day,2:2,2822,6000,0.4703333333333333
M01,leo_low_elev_weak,rx_day,2:3,3053,6000,0.5088333333333334
M01,leo_low_elev_weak,rx_day,5:0,3724,6000,0.6206666666666667
M01,leo_low_elev_weak,rx_day,5:1,4571,6000,0.7618333333333334
M01,leo_low_elev_weak,rx_day,5:2,4426,6000,0.7376666666666667
M01,leo_low_elev_weak,rx_day,5:3,3835,6000,0.6391666666666667
M01,leo_low_elev_weak,rx_day,7:0,3455,6000,0.5758333333333333
