cell_id,receiver,seed,new_class_count,k_shot,old_acc_before_increment,old_acc_after_increment,direct_adv3b02_old_acc,seen_new_acc_after_increment,H_old_new_after_increment,candidate_average_forgetting,identity_old_acc_after_increment,shared_view_count_mean,delta_before_vs_direct,delta_after_vs_direct,delta_after_vs_identity,min_old_class_acc_after_global,old_class_acc_before_mean_json,old_class_acc_after_mean_json,old_class_forgetting_mean_json,trainable_parameters,adapt_epochs,persistent_state_bytes,peak_cuda_memory_bytes,candidate_query_latency_ms,mean_backbone_forwards,p95_backbone_forwards,view1_rate,view3_rate,view5_rate
rx_8_8__seed_713103__new_5__k_10,8-8,713103,5,10,0.85,0.6805555555555557,0.7361111111111112,0.6533333333333333,0.6660686826437103,0.16944444444444443,0.6777777777777777,2.0393939393939395,0.11388888888888882,-0.05555555555555547,0.00277777777777799,0.25,"{""14-10"": 0.9, ""14-7"": 0.5499999999999999, ""20-15"": 0.8666666666666667, ""20-19"": 0.8166666666666668, ""6-15"": 0.9833333333333334, ""8-20"": 0.9833333333333334}","{""14-10"": 0.6666666666666666, ""14-7"": 0.45, ""20-15"": 0.7999999999999999, ""20-19"": 0.8166666666666668, ""6-15"": 0.3666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.2333333333333333, ""14-7"": 0.09999999999999998, ""20-15"": 0.06666666666666665, ""20-19"": 0.0, ""6-15"": 0.6166666666666667, ""8-20"": 0.0}",44048,12,109818,168198144,0.7273960922082717,2.0393939393939395,3.0,0.49393939393939396,0.49242424242424243,0.013636363636363636
rx_8_8__seed_713103__new_5__k_20,8-8,713103,5,20,0.85,0.7194444444444444,0.7361111111111112,0.6866666666666666,0.7002884687011459,0.13055555555555554,0.7138888888888889,2.0454545454545454,0.11388888888888882,-0.01666666666666672,0.005555555555555536,0.4,"{""14-10"": 0.9, ""14-7"": 0.5499999999999999, ""20-15"": 0.8666666666666667, ""20-19"": 0.8166666666666668, ""6-15"": 0.9833333333333334, ""8-20"": 0.9833333333333334}","{""14-10"": 0.6666666666666666, ""14-7"": 0.5, ""20-15"": 0.8333333333333334, ""20-19"": 0.8166666666666668, ""6-15"": 0.5166666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.23333333333333328, ""14-7"": 0.04999999999999997, ""20-15"": 0.033333333333333326, ""20-19"": 0.0, ""6-15"": 0.4666666666666666, ""8-20"": 0.0}",44048,12,109818,168198144,0.6947598913966706,2.0454545454545454,3.0,0.4954545454545455,0.4863636363636364,0.01818181818181818
rx_8_8__seed_713103__new_5__k_5,8-8,713103,5,5,0.8222222222222223,0.6666666666666666,0.7361111111111112,0.5933333333333333,0.6272646597417545,0.15555555555555556,0.6833333333333332,2.0424242424242425,0.08611111111111114,-0.06944444444444453,-0.016666666666666607,0.25,"{""14-10"": 0.8833333333333333, ""14-7"": 0.5333333333333333, ""20-15"": 0.7333333333333334, ""20-19"": 0.8166666666666668, ""6-15"": 0.9833333333333334, ""8-20"": 0.9833333333333334}","{""14-10"": 0.6833333333333332, ""14-7"": 0.45, ""20-15"": 0.7000000000000001, ""20-19"": 0.8166666666666668, ""6-15"": 0.3666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.19999999999999998, ""14-7"": 0.08333333333333333, ""20-15"": 0.033333333333333326, ""20-19"": 0.0, ""6-15"": 0.6166666666666667, ""8-20"": 0.0}",44048,12,109818,168198144,0.7410401019803953,2.0424242424242425,3.0,0.4893939393939394,0.5,0.010606060606060607
rx_8_8__seed_713104__new_10__k_1,8-8,713104,10,1,0.8472222222222222,0.6111111111111112,0.775,0.4566666666666667,0.5224884442275499,0.23611111111111108,0.4472222222222222,2.3520833333333333,0.07222222222222219,-0.16388888888888886,0.16388888888888897,0.15,"{""14-10"": 0.7999999999999999, ""14-7"": 0.6666666666666666, ""20-15"": 0.7833333333333333, ""20-19"": 0.8833333333333333, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.45, ""14-7"": 0.5, ""20-15"": 0.65, ""20-19"": 0.8166666666666668, ""6-15"": 0.26666666666666666, ""8-20"": 0.9833333333333334}","{""14-10"": 0.35000000000000003, ""14-7"": 0.16666666666666666, ""20-15"": 0.13333333333333333, ""20-19"": 0.0666666666666667, ""6-15"": 0.6999999999999998, ""8-20"": 0.0}",44048,12,109818,168271872,0.716525110086271,2.3520833333333333,3.0,0.340625,0.6427083333333333,0.016666666666666666
rx_8_8__seed_713104__new_10__k_10,8-8,713104,10,10,0.8611111111111112,0.6666666666666666,0.775,0.5316666666666666,0.5910781475024853,0.19444444444444445,0.6277777777777778,2.3666666666666667,0.08611111111111114,-0.10833333333333339,0.03888888888888886,0.25,"{""14-10"": 0.75, ""14-7"": 0.7000000000000001, ""20-15"": 0.8833333333333333, ""20-19"": 0.8833333333333333, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.5166666666666667, ""14-7"": 0.65, ""20-15"": 0.7333333333333334, ""20-19"": 0.8166666666666668, ""6-15"": 0.3, ""8-20"": 0.9833333333333334}","{""14-10"": 0.2333333333333333, ""14-7"": 0.05000000000000001, ""20-15"": 0.15, ""20-19"": 0.0666666666666667, ""6-15"": 0.6666666666666666, ""8-20"": 0.0}",44048,12,109818,168271872,0.7017159664731784,2.3666666666666667,3.0,0.3385416666666667,0.6395833333333333,0.021875
rx_8_8__seed_713104__new_10__k_20,8-8,713104,10,20,0.8611111111111112,0.6805555555555555,0.775,0.5683333333333334,0.6193651944981732,0.18055555555555558,0.6555555555555556,2.3541666666666665,0.08611111111111114,-0.09444444444444455,0.02499999999999991,0.25,"{""14-10"": 0.75, ""14-7"": 0.7166666666666667, ""20-15"": 0.85, ""20-19"": 0.8833333333333333, ""6-15"": 0.9833333333333334, ""8-20"": 0.9833333333333334}","{""14-10"": 0.6333333333333333, ""14-7"": 0.6666666666666666, ""20-15"": 0.65, ""20-19"": 0.8166666666666668, ""6-15"": 0.3333333333333333, ""8-20"": 0.9833333333333334}","{""14-10"": 0.1166666666666667, ""14-7"": 0.05000000000000001, ""20-15"": 0.20000000000000004, ""20-19"": 0.0666666666666667, ""6-15"": 0.65, ""8-20"": 0.0}",44048,12,109818,168271872,0.7241696226022517,2.3541666666666665,3.0,0.34791666666666665,0.6270833333333333,0.025
rx_8_8__seed_713104__new_10__k_5,8-8,713104,10,5,0.8472222222222223,0.6666666666666666,0.775,0.49,0.5640934066616624,0.18055555555555558,0.6444444444444444,2.314583333333333,0.0722222222222223,-0.10833333333333339,0.022222222222222254,0.25,"{""14-10"": 0.75, ""14-7"": 0.7333333333333334, ""20-15"": 0.7833333333333333, ""20-19"": 0.8666666666666667, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.55, ""14-7"": 0.7000000000000001, ""20-15"": 0.6666666666666666, ""20-19"": 0.8166666666666668, ""6-15"": 0.2833333333333333, ""8-20"": 0.9833333333333334}","{""14-10"": 0.19999999999999996, ""14-7"": 0.033333333333333326, ""20-15"": 0.11666666666666665, ""20-19"": 0.050000000000000044, ""6-15"": 0.6833333333333332, ""8-20"": 0.0}",44048,12,109818,168271872,0.7015292838332243,2.314583333333333,3.0,0.3645833333333333,0.6135416666666667,0.021875
rx_8_8__seed_713104__new_20__k_1,8-8,713104,20,1,0.8388888888888889,0.6166666666666667,0.775,0.33,0.4296582148745794,0.22222222222222224,0.4361111111111111,2.4525641025641023,0.06388888888888888,-0.15833333333333333,0.18055555555555558,0.15,"{""14-10"": 0.7833333333333333, ""14-7"": 0.6333333333333333, ""20-15"": 0.7833333333333333, ""20-19"": 0.8833333333333333, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.45, ""14-7"": 0.5333333333333333, ""20-15"": 0.65, ""20-19"": 0.8166666666666668, ""6-15"": 0.26666666666666666, ""8-20"": 0.9833333333333334}","{""14-10"": 0.3333333333333333, ""14-7"": 0.09999999999999999, ""20-15"": 0.13333333333333333, ""20-19"": 0.0666666666666667, ""6-15"": 0.6999999999999998, ""8-20"": 0.0}",44048,12,109818,168441856,0.6911139138257848,2.4525641025641027,3.0,0.30256410256410254,0.6685897435897435,0.028846153846153848
rx_8_8__seed_713104__new_20__k_10,8-8,713104,20,10,0.8611111111111112,0.6694444444444444,0.775,0.4725,0.5535021566423252,0.19166666666666668,0.625,2.485897435897436,0.08611111111111114,-0.10555555555555562,0.0444444444444444,0.25,"{""14-10"": 0.75, ""14-7"": 0.7000000000000001, ""20-15"": 0.8833333333333333, ""20-19"": 0.8833333333333333, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.5166666666666667, ""14-7"": 0.65, ""20-15"": 0.75, ""20-19"": 0.8166666666666668, ""6-15"": 0.3, ""8-20"": 0.9833333333333334}","{""14-10"": 0.2333333333333333, ""14-7"": 0.05000000000000001, ""20-15"": 0.1333333333333333, ""20-19"": 0.0666666666666667, ""6-15"": 0.6666666666666666, ""8-20"": 0.0}",44048,12,109818,168441856,0.7620954026396459,2.485897435897436,3.0,0.2865384615384615,0.683974358974359,0.029487179487179487
rx_8_8__seed_713104__new_20__k_20,8-8,713104,20,20,0.8583333333333334,0.6833333333333332,0.775,0.48583333333333334,0.5673460100866553,0.17500000000000002,0.6527777777777778,2.4794871794871796,0.08333333333333337,-0.09166666666666679,0.030555555555555447,0.25,"{""14-10"": 0.75, ""14-7"": 0.7166666666666667, ""20-15"": 0.85, ""20-19"": 0.8833333333333333, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.6333333333333333, ""14-7"": 0.6666666666666666, ""20-15"": 0.6666666666666666, ""20-19"": 0.8166666666666668, ""6-15"": 0.3333333333333333, ""8-20"": 0.9833333333333334}","{""14-10"": 0.1166666666666667, ""14-7"": 0.05000000000000001, ""20-15"": 0.18333333333333335, ""20-19"": 0.0666666666666667, ""6-15"": 0.6333333333333333, ""8-20"": 0.0}",44048,12,109818,168441856,0.738746832865171,2.4794871794871796,3.0,0.2955128205128205,0.6692307692307692,0.035256410256410256
rx_8_8__seed_713104__new_20__k_5,8-8,713104,20,5,0.8472222222222223,0.6638888888888889,0.775,0.44166666666666665,0.5298208311792992,0.18333333333333338,0.6388888888888888,2.471794871794872,0.0722222222222223,-0.11111111111111116,0.025000000000000022,0.25,"{""14-10"": 0.75, ""14-7"": 0.7333333333333334, ""20-15"": 0.7833333333333333, ""20-19"": 0.8666666666666667, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.55, ""14-7"": 0.7000000000000001, ""20-15"": 0.65, ""20-19"": 0.8166666666666668, ""6-15"": 0.2833333333333333, ""8-20"": 0.9833333333333334}","{""14-10"": 0.19999999999999996, ""14-7"": 0.033333333333333326, ""20-15"": 0.13333333333333333, ""20-19"": 0.050000000000000044, ""6-15"": 0.6833333333333332, ""8-20"": 0.0}",44048,12,109818,168441856,0.7708703773693206,2.471794871794872,3.0,0.2967948717948718,0.6705128205128205,0.032692307692307694
rx_8_8__seed_713104__new_5__k_1,8-8,713104,5,1,0.8388888888888889,0.6416666666666667,0.775,0.61,0.6236432038380091,0.1972222222222222,0.5694444444444445,2.1151515151515152,0.06388888888888888,-0.1333333333333333,0.07222222222222219,0.2,"{""14-10"": 0.7833333333333333, ""14-7"": 0.6666666666666666, ""20-15"": 0.7833333333333333, ""20-19"": 0.85, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.5, ""14-7"": 0.5166666666666667, ""20-15"": 0.7333333333333334, ""20-19"": 0.8333333333333334, ""6-15"": 0.2833333333333333, ""8-20"": 0.9833333333333334}","{""14-10"": 0.2833333333333333, ""14-7"": 0.15, ""20-15"": 0.05000000000000001, ""20-19"": 0.016666666666666646, ""6-15"": 0.6833333333333332, ""8-20"": 0.0}",44048,12,109818,168198144,0.7403437549135451,2.1151515151515152,3.0,0.44696969696969696,0.5484848484848485,0.004545454545454545
rx_8_8__seed_713104__new_5__k_10,8-8,713104,5,10,0.8555555555555555,0.7138888888888889,0.775,0.64,0.6733530737607573,0.14166666666666664,0.7027777777777778,2.0727272727272728,0.08055555555555549,-0.061111111111111116,0.011111111111111072,0.3,"{""14-10"": 0.75, ""14-7"": 0.6833333333333332, ""20-15"": 0.8833333333333333, ""20-19"": 0.8666666666666667, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.6166666666666667, ""14-7"": 0.65, ""20-15"": 0.85, ""20-19"": 0.85, ""6-15"": 0.3333333333333333, ""8-20"": 0.9833333333333334}","{""14-10"": 0.13333333333333333, ""14-7"": 0.033333333333333326, ""20-15"": 0.033333333333333326, ""20-19"": 0.01666666666666668, ""6-15"": 0.6333333333333333, ""8-20"": 0.0}",44048,12,109818,168198144,0.6923575765650831,2.0727272727272728,3.0,0.4727272727272727,0.5181818181818182,0.00909090909090909
rx_8_8__seed_713104__new_5__k_20,8-8,713104,5,20,0.8583333333333334,0.7222222222222222,0.775,0.6333333333333333,0.6724587619313556,0.1361111111111111,0.7000000000000001,2.093939393939394,0.08333333333333337,-0.05277777777777781,0.022222222222222143,0.35,"{""14-10"": 0.7333333333333334, ""14-7"": 0.7166666666666667, ""20-15"": 0.85, ""20-19"": 0.8833333333333333, ""6-15"": 0.9833333333333334, ""8-20"": 0.9833333333333334}","{""14-10"": 0.6333333333333333, ""14-7"": 0.6666666666666666, ""20-15"": 0.7999999999999999, ""20-19"": 0.85, ""6-15"": 0.39999999999999997, ""8-20"": 0.9833333333333334}","{""14-10"": 0.10000000000000002, ""14-7"": 0.05000000000000001, ""20-15"": 0.050000000000000044, ""20-19"": 0.033333333333333326, ""6-15"": 0.5833333333333334, ""8-20"": 0.0}",44048,12,109818,168198144,0.7103892911056225,2.0939393939393938,3.0,0.47575757575757577,0.5015151515151515,0.022727272727272728
rx_8_8__seed_713104__new_5__k_5,8-8,713104,5,5,0.8472222222222223,0.6944444444444445,0.775,0.6066666666666666,0.6453540538888013,0.1527777777777778,0.6805555555555555,2.063636363636364,0.0722222222222223,-0.08055555555555549,0.013888888888889062,0.25,"{""14-10"": 0.7333333333333334, ""14-7"": 0.7333333333333334, ""20-15"": 0.7999999999999999, ""20-19"": 0.8666666666666667, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.5833333333333334, ""14-7"": 0.7000000000000001, ""20-15"": 0.7666666666666666, ""20-19"": 0.85, ""6-15"": 0.2833333333333333, ""8-20"": 0.9833333333333334}","{""14-10"": 0.15, ""14-7"": 0.033333333333333326, ""20-15"": 0.03333333333333336, ""20-19"": 0.01666666666666668, ""6-15"": 0.6833333333333332, ""8-20"": 0.0}",44048,12,109818,168198144,0.7460067634273208,2.0636363636363635,3.0,0.47878787878787876,0.5106060606060606,0.010606060606060607
rx_8_8__seed_713105__new_10__k_1,8-8,713105,10,1,0.9,0.6749999999999999,0.7861111111111111,0.49833333333333335,0.5719438113206428,0.225,0.5499999999999999,2.225,0.11388888888888893,-0.11111111111111116,0.125,0.1,"{""14-10"": 0.7999999999999999, ""14-7"": 0.8333333333333334, ""20-15"": 0.9, ""20-19"": 0.8833333333333333, ""6-15"": 0.9833333333333334, ""8-20"": 1.0}","{""14-10"": 0.6333333333333333, ""14-7"": 0.7999999999999999, ""20-15"": 0.7166666666666667, ""20-19"": 0.6833333333333332, ""6-15"": 0.21666666666666667, ""8-20"": 1.0}","{""14-10"": 0.16666666666666666, ""14-7"": 0.03333333333333329, ""20-15"": 0.18333333333333335, ""20-19"": 0.19999999999999998, ""6-15"": 0.7666666666666666, ""8-20"": 0.0}",44048,12,109818,168271872,0.6662753983012711,2.225,3.0,0.39895833333333336,0.5895833333333333,0.011458333333333333
rx_8_8__seed_713105__new_10__k_10,8-8,713105,10,10,0.9249999999999999,0.6666666666666666,0.7861111111111111,0.6016666666666667,0.632090423343379,0.2583333333333333,0.6805555555555557,2.220833333333333,0.13888888888888884,-0.11944444444444446,-0.013888888888889062,0.3,"{""14-10"": 0.9166666666666666, ""14-7"": 0.8166666666666668, ""20-15"": 0.9500000000000001, ""20-19"": 0.8833333333333333, ""6-15"": 0.9833333333333334, ""8-20"": 1.0}","{""14-10"": 0.39999999999999997, ""14-7"": 0.7999999999999999, ""20-15"": 0.7333333333333334, ""20-19"": 0.7000000000000001, ""6-15"": 0.3666666666666667, ""8-20"": 1.0}","{""14-10"": 0.5166666666666667, ""14-7"": 0.016666666666666646, ""20-15"": 0.21666666666666667, ""20-19"": 0.18333333333333335, ""6-15"": 0.6166666666666666, ""8-20"": 0.0}",44048,12,109818,168271872,0.60783846808287,2.220833333333333,3.0,0.40625,0.5770833333333333,0.016666666666666666
rx_8_8__seed_713105__new_10__k_20,8-8,713105,10,20,0.9305555555555557,0.6833333333333332,0.7861111111111111,0.5750000000000001,0.6241552059076043,0.24722222222222226,0.6972222222222223,2.2416666666666667,0.1444444444444446,-0.10277777777777786,-0.013888888888889062,0.25,"{""14-10"": 0.9, ""14-7"": 0.8666666666666667, ""20-15"": 0.9666666666666667, ""20-19"": 0.8833333333333333, ""6-15"": 0.9666666666666667, ""8-20"": 1.0}","{""14-10"": 0.39999999999999997, ""14-7"": 0.7999999999999999, ""20-15"": 0.7999999999999999, ""20-19"": 0.7333333333333334, ""6-15"": 0.3666666666666667, ""8-20"": 1.0}","{""14-10"": 0.5, ""14-7"": 0.06666666666666665, ""20-15"": 0.16666666666666663, ""20-19"": 0.15, ""6-15"": 0.6, ""8-20"": 0.0}",44048,12,109818,168271872,0.6207821919815615,2.2416666666666667,3.0,0.39895833333333336,0.58125,0.019791666666666666
rx_8_8__seed_713105__new_10__k_5,8-8,713105,10,5,0.9166666666666666,0.7166666666666667,0.7861111111111111,0.54,0.6146805259388047,0.19999999999999998,0.6916666666666668,2.3375,0.13055555555555554,-0.06944444444444442,0.02499999999999991,0.35,"{""14-10"": 0.9333333333333332, ""14-7"": 0.7999999999999999, ""20-15"": 0.9333333333333332, ""20-19"": 0.8666666666666667, ""6-15"": 0.9666666666666667, ""8-20"": 1.0}","{""14-10"": 0.6833333333333332, ""14-7"": 0.7999999999999999, ""20-15"": 0.7833333333333333, ""20-19"": 0.6833333333333332, ""6-15"": 0.3499999999999999, ""8-20"": 1.0}","{""14-10"": 0.25, ""14-7"": 0.0, ""20-15"": 0.14999999999999994, ""20-19"": 0.18333333333333332, ""6-15"": 0.6166666666666667, ""8-20"": 0.0}",44048,12,109818,168271872,0.6638706040879091,2.3375,3.0,0.3489583333333333,0.6333333333333333,0.017708333333333333
rx_8_8__seed_713105__new_20__k_1,8-8,713105,20,1,0.9,0.6555555555555556,0.7861111111111111,0.45,0.5324302918814287,0.2444444444444445,0.5305555555555556,2.394871794871795,0.11388888888888893,-0.13055555555555554,0.125,0.1,"{""14-10"": 0.8166666666666668, ""14-7"": 0.8333333333333334, ""20-15"": 0.9, ""20-19"": 0.8833333333333333, ""6-15"": 0.9666666666666667, ""8-20"": 1.0}","{""14-10"": 0.5499999999999999, ""14-7"": 0.7999999999999999, ""20-15"": 0.7000000000000001, ""20-19"": 0.6833333333333332, ""6-15"": 0.19999999999999998, ""8-20"": 1.0}","{""14-10"": 0.26666666666666666, ""14-7"": 0.03333333333333329, ""20-15"": 0.20000000000000004, ""20-19"": 0.19999999999999998, ""6-15"": 0.7666666666666666, ""8-20"": 0.0}",44048,12,109818,168441856,0.683344109580876,2.394871794871795,3.0,0.3262820512820513,0.65,0.023717948717948717
rx_8_8__seed_713105__new_20__k_10,8-8,713105,20,10,0.9194444444444444,0.6694444444444444,0.7861111111111111,0.5091666666666667,0.5783252130918691,0.25,0.6777777777777777,2.405128205128205,0.1333333333333333,-0.1166666666666667,-0.008333333333333304,0.3,"{""14-10"": 0.9166666666666666, ""14-7"": 0.8166666666666668, ""20-15"": 0.9333333333333332, ""20-19"": 0.8833333333333333, ""6-15"": 0.9666666666666667, ""8-20"": 1.0}","{""14-10"": 0.39999999999999997, ""14-7"": 0.7999999999999999, ""20-15"": 0.75, ""20-19"": 0.7000000000000001, ""6-15"": 0.3666666666666667, ""8-20"": 1.0}","{""14-10"": 0.5166666666666667, ""14-7"": 0.016666666666666646, ""20-15"": 0.18333333333333332, ""20-19"": 0.18333333333333335, ""6-15"": 0.6, ""8-20"": 0.0}",44048,12,109818,168441856,0.6265708994574081,2.405128205128205,3.0,0.33205128205128204,0.6333333333333333,0.03461538461538462
rx_8_8__seed_713105__new_20__k_20,8-8,713105,20,20,0.9277777777777777,0.6805555555555555,0.7861111111111111,0.505,0.5795442210455953,0.24722222222222223,0.6972222222222223,2.3923076923076922,0.1416666666666666,-0.10555555555555562,-0.01666666666666683,0.25,"{""14-10"": 0.9, ""14-7"": 0.8666666666666667, ""20-15"": 0.9499999999999998, ""20-19"": 0.8833333333333333, ""6-15"": 0.9666666666666667, ""8-20"": 1.0}","{""14-10"": 0.3833333333333333, ""14-7"": 0.7999999999999999, ""20-15"": 0.7999999999999999, ""20-19"": 0.7333333333333334, ""6-15"": 0.3666666666666667, ""8-20"": 1.0}","{""14-10"": 0.5166666666666667, ""14-7"": 0.06666666666666665, ""20-15"": 0.14999999999999994, ""20-19"": 0.15, ""6-15"": 0.6, ""8-20"": 0.0}",44048,12,109818,168441856,0.6395298668231146,2.3923076923076922,3.0,0.33397435897435895,0.6358974358974359,0.03012820512820513
rx_8_8__seed_713105__new_20__k_5,8-8,713105,20,5,0.9166666666666666,0.7222222222222222,0.7861111111111111,0.46749999999999997,0.5671487731034236,0.19444444444444445,0.6861111111111112,2.473076923076923,0.13055555555555554,-0.06388888888888888,0.03611111111111098,0.35,"{""14-10"": 0.9333333333333332, ""14-7"": 0.7999999999999999, ""20-15"": 0.9333333333333332, ""20-19"": 0.8666666666666667, ""6-15"": 0.9666666666666667, ""8-20"": 1.0}","{""14-10"": 0.6833333333333332, ""14-7"": 0.7999999999999999, ""20-15"": 0.8166666666666668, ""20-19"": 0.6833333333333332, ""6-15"": 0.3499999999999999, ""8-20"": 1.0}","{""14-10"": 0.25, ""14-7"": 0.0, ""20-15"": 0.11666666666666663, ""20-19"": 0.18333333333333332, ""6-15"": 0.6166666666666667, ""8-20"": 0.0}",44048,12,109818,168441856,0.6477219828714927,2.473076923076923,3.0,0.29102564102564105,0.6814102564102564,0.027564102564102563
rx_8_8__seed_713105__new_5__k_1,8-8,713105,5,1,0.8972222222222223,0.7527777777777778,0.7861111111111111,0.62,0.6797060181001696,0.14444444444444446,0.6333333333333334,2.0848484848484845,0.11111111111111116,-0.033333333333333326,0.11944444444444435,0.3,"{""14-10"": 0.7999999999999999, ""14-7"": 0.8333333333333334, ""20-15"": 0.8833333333333333, ""20-19"": 0.8833333333333333, ""6-15"": 0.9833333333333334, ""8-20"": 1.0}","{""14-10"": 0.7166666666666667, ""14-7"": 0.8166666666666668, ""20-15"": 0.7999999999999999, ""20-19"": 0.7833333333333333, ""6-15"": 0.39999999999999997, ""8-20"": 1.0}","{""14-10"": 0.08333333333333333, ""14-7"": 0.016666666666666646, ""20-15"": 0.08333333333333333, ""20-19"": 0.10000000000000002, ""6-15"": 0.5833333333333334, ""8-20"": 0.0}",44048,12,109818,168198144,0.6579739006349082,2.084848484848485,3.0,0.4621212121212121,0.5333333333333333,0.004545454545454545
