run,row,inherited_target_contact,scene,scope,group,correct,total,accuracy_pct
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,0:5,3702,4000,92.55
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,10:0,3997,4000,99.925
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,10:1,2968,4000,74.2
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,10:2,3498,4000,87.45
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,10:3,1745,4000,43.625
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,10:4,3999,4000,99.975
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,10:5,3994,4000,99.85
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,11:0,3699,4000,92.475
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,11:1,1867,4000,46.675
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,11:2,1087,4000,27.175
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,11:3,3980,4000,99.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,11:4,3999,4000,99.975
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,11:5,3975,4000,99.375
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,2:0,3939,4000,98.475
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,2:1,214,4000,5.35
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,2:2,2373,4000,59.325
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,2:3,232,4000,5.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,2:4,3996,4000,99.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,2:5,3995,4000,99.875
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,5:0,3443,4000,86.075
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,5:1,2639,4000,65.975
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,5:2,3956,4000,98.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,5:3,3336,4000,83.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,5:4,3998,4000,99.95
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,5:5,3979,4000,99.475
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,7:0,3471,4000,86.775
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,7:1,1716,4000,42.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,7:2,2680,4000,67.0
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,7:3,1695,4000,42.375
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,7:4,3972,4000,99.3
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,7:5,3500,4000,87.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,9:0,3441,4000,86.025
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,9:1,1630,4000,40.75
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,9:2,3083,4000,77.075
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,9:3,3937,4000,98.425
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,9:4,3998,4000,99.95
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,rx_tx,9:5,3865,4000,96.625
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,scene,all,131829,168000,78.46964285714286
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,tx,0,25967,28000,92.73928571428571
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,tx,1,12370,28000,44.17857142857143
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,tx,2,19825,28000,70.80357142857143
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,tx,3,18717,28000,66.84642857142858
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,tx,4,27940,28000,99.78571428571429
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,clean,tx,5,27010,28000,96.46428571428571
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,day,0,28636,42000,68.18095238095238
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,day,1,29874,42000,71.12857142857143
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,day,2,28328,42000,67.44761904761904
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,day,3,29418,42000,70.04285714285714
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx,0,18457,24000,76.90416666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx,10,18532,24000,77.21666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx,11,15929,24000,66.37083333333334
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx,2,12469,24000,51.954166666666666
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx,5,19201,24000,80.00416666666666
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx,7,14559,24000,60.6625
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx,9,17109,24000,71.2875
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,0:0,4233,6000,70.55
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,0:1,4483,6000,74.71666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,0:2,4971,6000,82.85
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,0:3,4770,6000,79.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,10:0,5021,6000,83.68333333333334
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,10:1,4497,6000,74.95
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,10:2,4173,6000,69.55
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,10:3,4841,6000,80.68333333333334
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,11:0,4132,6000,68.86666666666666
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,11:1,4000,6000,66.66666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,11:2,3722,6000,62.03333333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,11:3,4075,6000,67.91666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,2:0,2475,6000,41.25
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,2:1,3476,6000,57.93333333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,2:2,3334,6000,55.56666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,2:3,3184,6000,53.06666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,5:0,4652,6000,77.53333333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,5:1,5239,6000,87.31666666666666
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,5:2,5004,6000,83.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,5:3,4306,6000,71.76666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,7:0,4401,6000,73.35
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,7:1,3534,6000,58.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,7:2,2955,6000,49.25
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,7:3,3669,6000,61.15
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,9:0,3722,6000,62.03333333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,9:1,4645,6000,77.41666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,9:2,4169,6000,69.48333333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day,9:3,4573,6000,76.21666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:0:0,979,1000,97.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:0:1,171,1000,17.1
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:0:2,262,1000,26.2
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:0:3,960,1000,96.0
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:0:4,982,1000,98.2
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:0:5,879,1000,87.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:1:0,615,1000,61.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:1:1,298,1000,29.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:1:2,996,1000,99.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:1:3,865,1000,86.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:1:4,967,1000,96.7
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:1:5,742,1000,74.2
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:2:0,938,1000,93.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:2:1,547,1000,54.7
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:2:2,996,1000,99.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:2:3,828,1000,82.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:2:4,986,1000,98.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:2:5,676,1000,67.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:3:0,857,1000,85.7
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:3:1,334,1000,33.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:3:2,997,1000,99.7
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:3:3,786,1000,78.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:3:4,988,1000,98.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,0:3:5,808,1000,80.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:0:0,972,1000,97.2
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:0:1,497,1000,49.7
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:0:2,979,1000,97.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:0:3,599,1000,59.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:0:4,980,1000,98.0
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:0:5,994,1000,99.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:1:0,813,1000,81.3
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:1:1,873,1000,87.3
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:1:2,635,1000,63.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:1:3,190,1000,19.0
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:1:4,992,1000,99.2
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:1:5,994,1000,99.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:2:0,934,1000,93.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:2:1,639,1000,63.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:2:2,562,1000,56.2
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:2:3,45,1000,4.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:2:4,994,1000,99.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:2:5,999,1000,99.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:3:0,961,1000,96.1
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:3:1,355,1000,35.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:3:2,932,1000,93.2
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:3:3,631,1000,63.1
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:3:4,992,1000,99.2
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,10:3:5,970,1000,97.0
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:0:0,710,1000,71.0
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:0:1,61,1000,6.1
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:0:2,593,1000,59.3
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:0:3,985,1000,98.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:0:4,999,1000,99.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:0:5,784,1000,78.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:1:0,586,1000,58.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:1:1,433,1000,43.3
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:1:2,91,1000,9.1
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:1:3,997,1000,99.7
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:1:4,999,1000,99.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:1:5,894,1000,89.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:2:0,374,1000,37.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:2:1,451,1000,45.1
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:2:2,2,1000,0.2
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:2:3,978,1000,97.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:2:4,999,1000,99.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:2:5,918,1000,91.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:3:0,416,1000,41.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:3:1,760,1000,76.0
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:3:2,76,1000,7.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:3:3,989,1000,98.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:3:4,999,1000,99.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,11:3:5,835,1000,83.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:0:0,625,1000,62.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:0:1,76,1000,7.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:0:2,74,1000,7.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:0:3,33,1000,3.3
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:0:4,998,1000,99.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:0:5,669,1000,66.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:1:0,820,1000,82.0
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:1:1,27,1000,2.7
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:1:2,816,1000,81.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:1:3,35,1000,3.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:1:4,938,1000,93.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:1:5,840,1000,84.0
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:2:0,704,1000,70.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:2:1,13,1000,1.3
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:2:2,648,1000,64.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:2:3,25,1000,2.5
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:2:4,998,1000,99.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:2:5,946,1000,94.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:3:0,461,1000,46.1
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:3:1,26,1000,2.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:3:2,623,1000,62.3
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:3:3,106,1000,10.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:3:4,999,1000,99.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,2:3:5,969,1000,96.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:0:0,470,1000,47.0
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:0:1,694,1000,69.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:0:2,928,1000,92.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:0:3,572,1000,57.2
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:0:4,999,1000,99.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:0:5,989,1000,98.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:1:0,908,1000,90.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:1:1,528,1000,52.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:1:2,903,1000,90.3
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:1:3,904,1000,90.4
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:1:4,999,1000,99.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:1:5,997,1000,99.7
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:2:0,811,1000,81.1
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:2:1,511,1000,51.1
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:2:2,939,1000,93.9
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:2:3,751,1000,75.1
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:2:4,1000,1000,100.0
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:2:5,992,1000,99.2
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:3:0,386,1000,38.6
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:3:1,258,1000,25.8
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,False,leo_clear_weak,rx_day_tx,5:3:2,974,1000,97.4
