method_label,method,cell_id,receiver,seed,new_class_count,k_shot,scenario,no_leo_old_acc_before_increment,leo_old_acc_before_increment,delta_old_acc_before_increment,no_leo_old_acc_after_increment,leo_old_acc_after_increment,delta_old_acc_after_increment,no_leo_seen_new_acc,leo_seen_new_acc,delta_seen_new_acc,no_leo_H_old_new,leo_H_old_new,delta_H_old_new,no_leo_candidate_average_forgetting,leo_candidate_average_forgetting,delta_candidate_average_forgetting,no_leo_min_old_class_acc,leo_min_old_class_acc,delta_min_old_class_acc
CSIL,csil_official_repo,rx_20_1__seed_713103__new_3__csil_official_repo__k_5,20-1,713103,3,5,leo_low_elev_weak,0.8083333333333333,0.8083333333333333,0.0,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_3__csil_official_repo__k_5,20-1,713103,3,5,leo_rain_weak,0.8083333333333333,0.8083333333333333,0.0,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_3__csil_official_repo__k_10,20-1,713103,3,10,leo_clear_weak,0.8083333333333333,0.8083333333333333,0.0,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_3__csil_official_repo__k_10,20-1,713103,3,10,leo_low_elev_weak,0.8083333333333333,0.8083333333333333,0.0,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_3__csil_official_repo__k_10,20-1,713103,3,10,leo_rain_weak,0.8083333333333333,0.8083333333333333,0.0,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_3__csil_official_repo__k_20,20-1,713103,3,20,leo_clear_weak,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.8083333333333335,0.8083333333333333,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_3__csil_official_repo__k_20,20-1,713103,3,20,leo_low_elev_weak,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.8083333333333335,0.8083333333333333,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_3__csil_official_repo__k_20,20-1,713103,3,20,leo_rain_weak,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.8083333333333335,0.8083333333333333,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_20__csil_official_repo__k_1,20-1,713103,20,1,leo_clear_weak,0.8083333333333333,0.8083333333333333,0.0,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_20__csil_official_repo__k_1,20-1,713103,20,1,leo_low_elev_weak,0.8083333333333333,0.8083333333333333,0.0,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_20__csil_official_repo__k_1,20-1,713103,20,1,leo_rain_weak,0.8083333333333333,0.8083333333333333,0.0,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_20__csil_official_repo__k_5,20-1,713103,20,5,leo_clear_weak,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.0525,0.05,0.0024999999999999953,0.0,0.0,0.0,0.8083333333333335,0.8083333333333333,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_20__csil_official_repo__k_5,20-1,713103,20,5,leo_low_elev_weak,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.06,0.0575,0.0024999999999999953,0.0,0.0,0.0,0.8083333333333335,0.8083333333333333,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_20__csil_official_repo__k_5,20-1,713103,20,5,leo_rain_weak,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.0625,0.0475,0.015,0.0,0.0,0.0,0.8083333333333335,0.8083333333333333,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_20__csil_official_repo__k_10,20-1,713103,20,10,leo_clear_weak,0.8083333333333333,0.8083333333333333,0.0,0.375,0.15833333333333333,0.21666666666666667,0.0675,0.0525,0.015000000000000006,0.11440677966101695,0.07885375494071145,0.0355530247203055,0.4333333333333333,0.65,-0.21666666666666673,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_20__csil_official_repo__k_10,20-1,713103,20,10,leo_low_elev_weak,0.8083333333333333,0.8083333333333333,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.125,0.065,0.06,0.0,0.09352517985611511,-0.09352517985611511,0.8083333333333335,0.6416666666666667,0.16666666666666674,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_20__csil_official_repo__k_10,20-1,713103,20,10,leo_rain_weak,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.115,0.065,0.05,0.0,0.0,0.0,0.8083333333333335,0.8083333333333333,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_20__csil_official_repo__k_20,20-1,713103,20,20,leo_clear_weak,0.8083333333333333,0.8083333333333333,0.0,0.48333333333333334,0.24166666666666667,0.24166666666666667,0.0775,0.0675,0.009999999999999995,0.1335809806835067,0.10552560646900269,0.02805537421450402,0.325,0.5666666666666667,-0.24166666666666664,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_20__csil_official_repo__k_20,20-1,713103,20,20,leo_low_elev_weak,0.8083333333333333,0.8083333333333333,0.0,0.5,0.575,-0.07499999999999996,0.06,0.0375,0.0225,0.10714285714285712,0.07040816326530612,0.036734693877551,0.3083333333333333,0.2333333333333334,0.0749999999999999,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713103__new_20__csil_official_repo__k_20,20-1,713103,20,20,leo_rain_weak,0.8083333333333333,0.8083333333333333,0.0,0.525,0.6166666666666667,-0.09166666666666667,0.0575,0.02,0.037500000000000006,0.1036480686695279,0.0387434554973822,0.0649046131721457,0.28333333333333327,0.19166666666666665,0.09166666666666662,0.0,0.1,-0.1
CSIL,csil_official_repo,rx_20_1__seed_713104__new_1__csil_official_repo__k_1,20-1,713104,1,1,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_1__csil_official_repo__k_1,20-1,713104,1,1,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_1__csil_official_repo__k_1,20-1,713104,1,1,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_1__csil_official_repo__k_5,20-1,713104,1,5,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_1__csil_official_repo__k_5,20-1,713104,1,5,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_1__csil_official_repo__k_5,20-1,713104,1,5,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_1__csil_official_repo__k_10,20-1,713104,1,10,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_1__csil_official_repo__k_10,20-1,713104,1,10,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_1__csil_official_repo__k_10,20-1,713104,1,10,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_1__csil_official_repo__k_20,20-1,713104,1,20,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_1__csil_official_repo__k_20,20-1,713104,1,20,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_1__csil_official_repo__k_20,20-1,713104,1,20,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_3__csil_official_repo__k_1,20-1,713104,3,1,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_3__csil_official_repo__k_1,20-1,713104,3,1,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_3__csil_official_repo__k_1,20-1,713104,3,1,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_3__csil_official_repo__k_5,20-1,713104,3,5,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_3__csil_official_repo__k_5,20-1,713104,3,5,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_3__csil_official_repo__k_5,20-1,713104,3,5,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_3__csil_official_repo__k_10,20-1,713104,3,10,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_3__csil_official_repo__k_10,20-1,713104,3,10,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_3__csil_official_repo__k_10,20-1,713104,3,10,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_3__csil_official_repo__k_20,20-1,713104,3,20,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.6333333333333333,0.3333333333333333,0.3,0.0,0.0,0.0,0.8166666666666668,0.8166666666666667,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_3__csil_official_repo__k_20,20-1,713104,3,20,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.6333333333333333,0.3333333333333333,0.3,0.0,0.0,0.0,0.8166666666666668,0.8166666666666667,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_3__csil_official_repo__k_20,20-1,713104,3,20,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.6333333333333333,0.3333333333333333,0.3,0.0,0.0,0.0,0.8166666666666668,0.8166666666666667,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_20__csil_official_repo__k_1,20-1,713104,20,1,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_20__csil_official_repo__k_1,20-1,713104,20,1,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_20__csil_official_repo__k_1,20-1,713104,20,1,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_20__csil_official_repo__k_5,20-1,713104,20,5,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.12,0.05,0.06999999999999999,0.0,0.0,0.0,0.8166666666666668,0.8166666666666667,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_20__csil_official_repo__k_5,20-1,713104,20,5,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.12,0.0525,0.0675,0.0,0.0,0.0,0.8166666666666668,0.8166666666666667,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_20__csil_official_repo__k_5,20-1,713104,20,5,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.115,0.05,0.065,0.0,0.0,0.0,0.8166666666666668,0.8166666666666667,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_20__csil_official_repo__k_10,20-1,713104,20,10,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.5083333333333333,0.0,0.5083333333333333,0.0525,0.0575,-0.0050000000000000044,0.09517087667161961,0.0,0.09517087667161961,0.30833333333333335,0.8166666666666667,-0.5083333333333333,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_20__csil_official_repo__k_10,20-1,713104,20,10,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.525,0.0,0.525,0.035,0.05,-0.015,0.065625,0.0,0.065625,0.2916666666666667,0.8166666666666667,-0.5249999999999999,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_20__csil_official_repo__k_10,20-1,713104,20,10,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.475,0.09166666666666666,0.3833333333333333,0.0575,0.0425,0.015,0.10258215962441315,0.058074534161490686,0.044507625462922466,0.3416666666666666,0.725,-0.38333333333333336,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_20__csil_official_repo__k_20,20-1,713104,20,20,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.625,0.44166666666666665,0.18333333333333335,0.0,0.0275,-0.0275,0.0,0.051776198934280634,-0.051776198934280634,0.19166666666666668,0.375,-0.18333333333333332,0.05,0.0,0.05
CSIL,csil_official_repo,rx_20_1__seed_713104__new_20__csil_official_repo__k_20,20-1,713104,20,20,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.5083333333333333,0.5,0.008333333333333304,0.0225,0.0625,-0.04,0.04309262166405024,0.1111111111111111,-0.06801848944706086,0.30833333333333335,0.31666666666666665,-0.008333333333333304,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713104__new_20__csil_official_repo__k_20,20-1,713104,20,20,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.6083333333333333,0.5083333333333333,0.09999999999999998,0.0,0.0625,-0.0625,0.0,0.11131386861313869,-0.11131386861313869,0.20833333333333334,0.30833333333333335,-0.1,0.05,0.0,0.05
CSIL,csil_official_repo,rx_20_1__seed_713105__new_1__csil_official_repo__k_1,20-1,713105,1,1,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_1__csil_official_repo__k_1,20-1,713105,1,1,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_1__csil_official_repo__k_1,20-1,713105,1,1,leo_rain_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_1__csil_official_repo__k_5,20-1,713105,1,5,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_1__csil_official_repo__k_5,20-1,713105,1,5,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_1__csil_official_repo__k_5,20-1,713105,1,5,leo_rain_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_1__csil_official_repo__k_10,20-1,713105,1,10,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_1__csil_official_repo__k_10,20-1,713105,1,10,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_1__csil_official_repo__k_10,20-1,713105,1,10,leo_rain_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_1__csil_official_repo__k_20,20-1,713105,1,20,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_1__csil_official_repo__k_20,20-1,713105,1,20,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_1__csil_official_repo__k_20,20-1,713105,1,20,leo_rain_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_3__csil_official_repo__k_1,20-1,713105,3,1,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_3__csil_official_repo__k_1,20-1,713105,3,1,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_3__csil_official_repo__k_1,20-1,713105,3,1,leo_rain_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_3__csil_official_repo__k_5,20-1,713105,3,5,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_3__csil_official_repo__k_5,20-1,713105,3,5,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_3__csil_official_repo__k_5,20-1,713105,3,5,leo_rain_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_3__csil_official_repo__k_10,20-1,713105,3,10,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_3__csil_official_repo__k_10,20-1,713105,3,10,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_3__csil_official_repo__k_10,20-1,713105,3,10,leo_rain_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_3__csil_official_repo__k_20,20-1,713105,3,20,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_3__csil_official_repo__k_20,20-1,713105,3,20,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.06666666666666671,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_3__csil_official_repo__k_20,20-1,713105,3,20,leo_rain_weak,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_20__csil_official_repo__k_1,20-1,713105,20,1,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_20__csil_official_repo__k_1,20-1,713105,20,1,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_20__csil_official_repo__k_1,20-1,713105,20,1,leo_rain_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_20__csil_official_repo__k_5,20-1,713105,20,5,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.075,0.05,0.024999999999999994,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_20_1__seed_713105__new_20__csil_official_repo__k_5,20-1,713105,20,5,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0725,0.0525,0.019999999999999997,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
